E,DOS_centerimp,G-6RLuu,G-5RLuu,G-4RLuu,G-3RLuu,G-2RLuu,G-1RLuu,G0RLuu,G1RLuu,G2RLuu,G3RLuu,G4RLuu,G5RLuu,G6RLuu,G-6LRdd,G-5LRdd,G-4LRdd,G-3LRdd,G-2LRdd,G-1LRdd,G0LRdd,G1LRdd,G2LRdd,G3LRdd,G4LRdd,G5LRdd,G6LRdd,G-6LLdu,G-5LLdu,G-4LLdu,G-3LLdu,G-2LLdu,G-1LLdu,G0LLdu,G1LLdu,G2LLdu,G3LLdu,G4LLdu,G5LLdu,G6LLdu,G-6RRud,G-5RRud,G-4RRud,G-3RRud,G-2RRud,G-1RRud,G0RRud,G1RRud,G2RRud,G3RRud,G4RRud,G5RRud,G6RRud,G-6CCuu,G-5CCuu,G-4CCuu,G-3CCuu,G-2CCuu,G-1CCuu,G0CCuu,G1CCuu,G2CCuu,G3CCuu,G4CCuu,G5CCuu,G6CCuu,G-6CCdd,G-5CCdd,G-4CCdd,G-3CCdd,G-2CCdd,G-1CCdd,G0CCdd,G1CCdd,G2CCdd,G3CCdd,G4CCdd,G5CCdd,G6CCdd,T_RL,T_LR,DOS
-9.0,1.021705368294037,0.014523519816163708 - 0.01567670571392779im,0.00035317251998738335 + 0.01589106601777565im,0.0167422045924751 + 0.03640731005937316im,-0.027511500257420322 - 0.02684308851779094im,0.09580891366625739 - 0.18796451271804404im,0.4566200876560782 - 0.056289192348990616im,0.3718241815332729 + 0.15002555112031646im,-0.3537300048154152 - 0.3361124655789033im,0.15648365339782302 + 0.09753644375694195im,-0.02896571916063868 - 0.01517586736219879im,-0.012550950322994556 + 0.01915628416126916im,0.003268846706573807 - 0.0062197404598390935im,-0.0016684463016950707 - 0.007466667561943682im,0.004895576580782841 - 0.008385080459116798im,0.011130889400683009 + 0.00412967100395052im,-0.021230069250175735 + 0.004152276984857428im,0.03897503547135131 - 0.08127836540112651im,-0.04364280224279375 + 0.1858967639622891im,-0.1448423784272205 - 0.3967512964670349im,0.37182418153327335 + 0.15002555112031646im,0.44455398667602103 - 0.24680840906544832im,0.06955777655630371 - 0.2738653674292856im,-0.06333766042067643 - 0.0845914147477014im,0.04434962523070398 + 0.017668535933902843im,-0.008805702479706048 - 0.004417100183576097im,0.014482674211290378 + 0.0011141689997705264im,-0.002860227906880931 - 0.015176525427519814im,0.016369938578384605 + 0.010714832756595231im,-0.03334305200565978 + 0.005101795363201142im,0.04691540416585258 - 0.08168291733969438im,-0.06419564843438014 - 0.028770945597354807im,-0.24640982806179645 + 0.32908603226899447im,-0.24752572872101988 - 0.18695022967291994im,-0.034483851003082905 + 0.07683501298607132im,0.03918628584760654 - 0.03218636625594191im,0.10796394575315997 + 0.023478895354778366im,0.008609249814319254 - 0.05124806136347212im,-0.0036824158212977625 + 0.004791127318233936im,0.0021200569652484826 - 0.006190606225380057im,0.004157307575111253 + 0.004111200619572145im,-0.014956023367636347 - 5.9443242634996465e-6im,-0.02468854513684022 - 0.0124186418438181im,-0.005039106354455069 + 0.06321871888422143im,-0.024289586755668058 + 0.08509053616501747im,0.2685508218107256 + 0.009520864991034023im,0.006220610102654012 - 0.008230906389660758im,-0.3510279079457144 + 0.027645747863611042im,0.15329447359429393 + 0.018280308028770925im,-0.036204224160803475 + 0.13911740522255878im,-0.002509915902751075 - 0.09675252845830777im,0.003194730943625841 + 0.011052027677670304im,0.013322234645489092 + 0.008330532894622029im,0.008785765195889894 - 0.0015145316023297882im,0.00902674853218569 - 0.001172684710177835im,-0.019321760401089134 - 0.015108852721591152im,0.030430015576668704 + 0.050392932934819im,0.034029655183968735 - 0.0851126855061305im,0.04499347280484934 + 0.002765183211286972im,0.10457518724594654 - 0.5359125055573934im,-0.14997493974156303 + 0.10468428459119566im,0.0802109245613485 + 0.08135219334889902im,-0.06338600597414257 - 0.004343887058269072im,0.011231879784744749 + 0.0014677983777087239im,-0.006242552207970418 + 0.012928837429744452im,-0.008312236790326477 + 0.005036342676474868im,0.005381615758308334 + 0.007437876489734865im,-0.004400627884098179 - 0.011286246108649981im,-0.006550465364624258 + 0.008688231790690622im,0.023367028724050026 - 0.020676902336803853im,0.06481689407666895 + 0.0008859611325846735im,-0.02343026346283939 - 0.013949099889820014im,0.10457518724594639 - 0.5359125055573933im,-0.005418094599448018 - 0.042454022317456805im,0.020182401576839527 - 0.004103649707112066im,-0.00687421095496207 - 0.009237534027142048im,0.02881764819933428 - 0.002568650520851878im,-0.005520192496726312 - 0.005583127826027971im,-0.0030021254269634334 - 0.009453766849318555im,0.6945325539423056,0.736580140383832,1.071825011114787
-8.96,0.9547988713955325,0.021906422356359496 - 0.006295103460728384im,-0.00729058538110628 + 0.014644333431300609im,-0.0028538067670442653 + 0.04137503151803291im,-0.013920544083518893 - 0.0462151753295513im,0.1602443397126123 - 0.13887584180459875im,0.43306719271165994 + 0.07970310706746117im,0.3087598553406017 + 0.23027582436543556im,-0.2065715144492456 - 0.4305752669088537im,0.10971524771945453 + 0.18325049104325025im,-0.023267733421688846 - 0.04828936097596442im,-0.016671909084746302 + 0.01788825931738197im,0.0026335036090986935 - 0.006053984994082497im,-0.00019641832999386092 - 0.004711016322848942im,0.010251138755996064 - 0.004644830722093828im,0.010093562249339083 + 0.007638349930557146im,-0.020976950473378046 - 0.0015706972332510437im,0.06707444795375471 - 0.07476932889429937im,-0.08350236440859021 + 0.1716650968602846im,-0.03288817288496573 - 0.41758330683669453im,0.3087598553406018 + 0.23027582436543606im,0.48391096710146775 - 0.06294445218221162im,0.16630049147368722 - 0.23413541880687655im,-0.02598510792656128 - 0.1075167439783405im,0.026334946078002075 + 0.048997196509066025im,0.0017967775406020105 - 0.007239604927414907im,0.009452298620291826 + 0.008461623932959838im,0.011035228647047743 - 0.012591423679969786im,0.014820655278734465 + 0.013503019157846356im,-0.03174517695280728 - 0.0045675645268147096im,0.06821046073548037 - 0.09279526910982348im,-0.0482473492023368 - 0.030132561653722648im,-0.3211270836302576 + 0.2406864267459639im,-0.17884278881731308 - 0.24913654142800168im,-0.13904397399454652 + 0.11716505189604576im,0.06398680401065066 - 0.02475859814731523im,0.12366196131631958 + 0.03357431669392806im,0.01806409571989889 - 0.052045379079976924im,-0.009661536862353218 + 0.0069458182031058475im,0.0054040230204047525 - 0.0026219242468878898im,0.000839735984855526 + 0.004808015288586504im,-0.014060889510856501 - 0.007143282955203582im,-0.014744833750987752 - 0.009919163265789604im,-0.025163566692580096 + 0.06424603956475025im,-0.030287626688086104 + 0.07834226455939247im,0.28669443136230083 + 0.12312665602186348im,-0.01008225466908725 + 0.003083622041116233im,-0.31928084438678617 - 0.10924139706128436im,0.16143035879861514 + 0.10449009474139748im,-0.11454145672262539 + 0.09829674091607714im,0.04765199427675568 - 0.08154044911863495im,0.002072074103648568 + 0.009229820994560066im,0.004768585035540155 + 0.015327509999115974im,0.008630605999170487 + 0.0037787980790247827im,0.009910835640039835 + 0.002676608738442517im,-0.011955171178361182 - 0.022558349541672816im,0.010492731362921101 + 0.04822404765014462im,0.054775330249846 - 0.06823189113615204im,0.036071252533776604 + 0.005185004399443234im,0.1030336150275827 - 0.5001918260841184im,-0.16894940282665083 + 0.03696694676752357im,0.05540838269787311 + 0.09948290975764715im,-0.057025625812687324 - 0.01928952968104072im,0.010687767018034401 + 0.005222011069500895im,-0.00896939282596344 + 0.010580144982186774im,-0.009545059666536251 + 0.0016788585236048057im,0.001832968120304273 + 0.011107851260838263im,0.0013129287489977931 - 0.013953770437925254im,-0.009494556547520686 + 0.002351672676471788im,0.023991846350638533 - 0.006464403773536362im,0.061102192217194026 + 0.023903428453030503im,-0.01563327725386851 - 0.0227312527693038im,0.10303361502758285 - 0.5001918260841182im,0.015146860253910429 - 0.045501349394162026im,0.02061146196122417 + 0.008803269352799204im,-0.005627854801474048 - 0.008916310741761364im,0.03201522143039402 + 0.004425105053064445im,-0.002440926722824686 - 0.006475396958710563im,0.0013837217582938256 - 0.01130538978189691im,0.6692829599244764,0.707230414286749,1.0003836521682365
-8.92,0.9067572309938046,0.023052073546153486 + 0.006588564359479059im,-0.013987637186984269 + 0.009833213035216639im,-0.023272581996887465 + 0.03556740600567039im,0.01152249359382412 - 0.052617517278067405im,0.19560473097298095 - 0.07280894550455753im,0.3820234904914322 + 0.19626171785248003im,0.23921965805777412 + 0.30315707965323413im,-0.04635462820087698 - 0.4606183861989722im,0.01710437106813742 + 0.22823281910226034im,0.007708407990149466 - 0.06976734308975772im,-0.02411642303649383 + 0.015287709319733606im,0.0030058685992075266 - 0.0072970392877027175im,-0.0005668543352191029 - 0.00428349706013953im,0.01053696926872344 + 0.002691952146682929im,0.008313889210482242 + 0.012258491472949535im,-0.02031928867523582 - 0.006293245842248436im,0.10093609393474212 - 0.05541609648699559im,-0.1269173072308607 + 0.15842647082952452im,0.08814283757621849 - 0.41890454902203955im,0.23921965805777434 + 0.3031570796532342im,0.449791525703659 + 0.10382750690626358im,0.2453284029060502 - 0.15676168379237768im,0.023265986667938984 - 0.10848977150659332im,-0.011810220930502845 + 0.06054260438662319im,0.0104191222895232 + 0.0004681326609869661im,0.00167061426551239 + 0.009277607131273792im,0.018863019602982017 - 6.786001168431182e-5im,0.01238449769697976 + 0.016985712624515314im,-0.024699875157692692 - 0.011881494090694618im,0.09879920563640793 - 0.09217777540451949im,-0.03889050038118086 - 0.020812434911814694im,-0.34433177110164065 + 0.1367696988067552im,-0.10770336182289379 - 0.26673191087721515im,-0.2441105504236959 + 0.10005660620296655im,0.08331690298530244 - 0.00677426433705753im,0.13768600325609995 + 0.05756834233017813im,0.02729312878685261 - 0.054687252240556664im,-0.017593115253361772 + 0.0056260053567097675im,0.006039899558092207 + 0.0022468946973372064im,-0.0011052009188152845 + 0.0039182731923419764im,-0.010363807410508871 - 0.011808782722430815im,-0.012226056016651263 - 0.004500697984028126im,-0.04157891336154419 + 0.06070353188902677im,-0.03371480026017169 + 0.0812183210281008im,0.24310135845716366 + 0.23781994599155842im,-0.02546708384881781 - 0.0025419233893899176im,-0.22035481944173008 - 0.20608267048493747im,0.10989044157668534 + 0.18603536206687163im,-0.14995607457000415 + 0.017201901139960434im,0.07714334914663191 - 0.03889717464315472im,0.001335972044269538 + 0.009619126949255926im,-0.006538798562814333 + 0.014486402319047388im,0.0053029857629117196 + 0.007779430508237223im,0.007706740158438423 + 0.0070696145124777825im,-0.0012645464737175145 - 0.024302870362706352im,-0.002884052157444003 + 0.03938363509700428im,0.06653196525150537 - 0.04760367310328868im,0.03180722510961612 + 0.005230253773768458im,0.08943545334445129 - 0.4718985411356763im,-0.15935838261827853 - 0.024199642522991338im,0.027845173021190026 + 0.10645813941195137im,-0.046288973166799044 - 0.02963708628266686im,0.008918693853753787 + 0.008048355848971383im,-0.010966754887515908 + 0.007994640157744363im,-0.009175831233725822 - 0.0019306736970176029im,-0.003991027724160876 + 0.010647785344637077im,0.006902603910257245 - 0.012988255223887024im,-0.006846276173260913 - 0.004086759315268978im,0.018354962740148924 + 0.0036184060011919613im,0.051119657480472855 + 0.04419243643630649im,-0.005125324268541329 - 0.02830521426141558im,0.08943545334445113 - 0.4718985411356765im,0.034799583201113066 - 0.041279565170897675im,0.018986831576010645 + 0.01945660580377441im,-0.006142814702793278 - 0.007974236255151439im,0.03372684738775953 + 0.01391236228050221im,0.0007164591249865255 - 0.0054915110220275735im,0.006808665650725372 - 0.010738612382186132im,0.6552523978413445,0.7018032589137737,0.9437970822713528
-8.88,0.8796913936473356,0.016285215417919486 + 0.018570252388638773im,-0.01776928069762025 + 0.0015770964875407702im,-0.03783483988464886 + 0.01987544422412649im,0.03559223285047397 - 0.042959689876809024im,0.20542015322423762 - 0.005373369570340954im,0.3072786028815154 + 0.29652773097227086im,0.147127958844188 + 0.3669454145093686im,0.10209716601460515 - 0.4371024156485522im,-0.08323180958860749 + 0.21716418139396118im,0.048234154772969176 - 0.06602598759462164im,-0.032783066756336195 + 0.006864752687280922im,0.0055485037492977686 - 0.0091434587652008im,0.00048120718405347677 - 0.005352537560306154im,0.005483199179025381 + 0.007741189555982078im,0.003397273455327526 + 0.017268756217487413im,-0.01993560497961549 - 0.011603892680940265im,0.13043640593818803 - 0.015051626865950275im,-0.18203080631861457 + 0.1343039792294027im,0.21959332058965167 - 0.38421848127584113im,0.14712795884418817 + 0.36694541450936824im,0.37020914619957834 + 0.23050227470981707im,0.2882592475517163 - 0.04847235999523865im,0.06612815774411471 - 0.08181731483293761im,-0.04919723961916007 + 0.04201709503473661im,0.00874790580649841 + 0.013729362830805617im,-0.0019245779777000006 + 0.004760706060714813im,0.01584832327244057 + 0.014638758112641861im,0.008318187539833828 + 0.020510466076936892im,-0.015617339395768877 - 0.013597572829631038im,0.13204186414173533 - 0.07753045494219134im,-0.04109726034205933 - 0.007493782267545157im,-0.321328063312655 + 0.046193798220548296im,-0.05624984556210405 - 0.2582414807512601im,-0.3207350361478171 + 0.038701487210085934im,0.0939365841161658 + 0.018355960946915495im,0.14151530896082543 + 0.09192897599009574im,0.04206694457003291 - 0.05845016207163891im,-0.02581846640604119 - 0.0010758427526306714im,0.0037512377571612167 + 0.0072177576513438im,-0.0018807805182110694 + 0.003346640170255052im,-0.006417150032263666 - 0.014278378437515397im,-0.015494734273649913 - 4.968745521945206e-5im,-0.058232525050391476 + 0.05603963777228939im,-0.04246748119517055 + 0.09082601367227744im,0.14543372111900565 + 0.32502263919118557im,-0.03670349562421682 - 0.01890876287542869im,-0.0935844022990356 - 0.23726144254162693im,0.021000314669277605 + 0.2221513815389193im,-0.13011684930957004 - 0.06515430610885634im,0.07291290327228578 + 0.01024862030951088im,-0.001211726842768734 + 0.009964982657707722im,-0.01358145057749097 + 0.0060333877618903905im,0.0006389707564701377 + 0.009091495374878678im,0.0033074971264184113 + 0.009004321151586132im,0.007531570236997498 - 0.020089210284730957im,-0.009324535548911043 + 0.028878505993256892im,0.07025557479644791 - 0.027513076359078615im,0.03083190620822735 + 0.006674943501607868im,0.06952035717084529 - 0.45356294662627705im,-0.13187845164443188 - 0.06907967409055418im,0.003522472306492163 + 0.10309707992466209im,-0.03425233591265524 - 0.03413504535695104im,0.006632559347389998 + 0.009725786895494975im,-0.012569604212530804 + 0.005206557369596538im,-0.007269853321372395 - 0.004969206734478661im,-0.007446837315880462 + 0.006611064041559916im,0.010874240091824694 - 0.010072337088598908im,-0.0004141667106070351 - 0.0063226134164059596im,0.01018033015172723 + 0.008611746091599872im,0.035651340765537665 + 0.0612123946440271im,0.006856931701391331 - 0.030034759456950406im,0.06952035717084522 - 0.4535629466262771im,0.051709366346343155 - 0.03158141508139308im,0.01601341934058146 + 0.029630324401780136im,-0.008508112672478862 - 0.00842067703462308im,0.03197706218112348 + 0.02557689265511547im,0.002854610830696651 - 0.0027239661950006im,0.011731816169357647 - 0.007153645787222187im,0.6502591263018908,0.7126587181798588,0.9071258932525541
-8.84,0.8703405179218882,0.0033495595548690455 + 0.0247085750588344im,-0.01643104644024377 - 0.008176069175008934im,-0.042446776000870406 - 0.0005868714524515689im,0.0503849314413623 - 0.023829211749187205im,0.1969766629532307 + 0.05811127477034953im,0.20672968234683212 + 0.37718536036869343im,0.02964298504270388 + 0.4035163699703225im,0.22820388117779117 - 0.3747608032542754im,-0.16024205449305287 + 0.1632167708776229im,0.07984952296115712 - 0.03854195336861826im,-0.03673940810589063 - 0.008162773412919946im,0.011068450573786054 - 0.009455669850227257im,0.00318260331123626 - 0.005176192691211951im,-0.001411006105989545 + 0.007734932198116489im,-0.0053273551226975715 + 0.01966220093583208im,-0.01811405580412005 - 0.01876897145378056im,0.13976047602941066 + 0.04474281550714671im,-0.24299558989560077 + 0.08212250467157943im,0.34300008267745324 - 0.2989920091741427im,0.029642985042703685 + 0.4035163699703226im,0.27042681108689853 + 0.3181189409122904im,0.27908330729170716 + 0.07201918480548726im,0.0849005326204586 - 0.038423384385851085im,-0.0641185275573923 + 0.0035897611615383854im,-0.00480511964490321 + 0.02191230106570125im,0.00024703964120674195 + 0.0019234407588422531im,0.0038722639103778394 + 0.024055555154870904im,0.0022680847620617827 + 0.02299683162017743im,-0.008688982175536836 - 0.010157222383014333im,0.16211564467121542 - 0.04723954193950975im,-0.054807637479936264 + 0.0022103355888633547im,-0.27042045346212057 - 0.013695758278338112im,-0.02580661867603751 - 0.24492834337902117im,-0.3556530814649824 - 0.04137935926576833im,0.09441386496386354 + 0.04724842519524491im,0.13151779055988283 + 0.1296090430340742im,0.064825702930362 - 0.05659398131088347im,-0.03029952103857598 - 0.014008772910428095im,-0.0020443770733216717 + 0.010663409159295966im,-0.003321666227798205 + 0.003889146406125925im,-0.00293075813433569 - 0.016316192150652154im,-0.023859680641966072 + 7.3283283281678e-5im,-0.07835590050981486 + 0.047422035088181075im,-0.06001143496760082 + 0.10336985742096547im,0.009758241779404209 + 0.36129725098277893im,-0.040275400051189875 - 0.047688244646763245im,0.021905053870720517 - 0.20544849827910985im,-0.06480375933038526 + 0.2065206327182996im,-0.07156391670203478 - 0.11690180085027688im,0.040658529739728756 + 0.04190486454967818im,-0.0036599800463258587 + 0.007894723179496126im,-0.012205596909739894 - 0.003775234471004022im,-0.003514511664133223 + 0.007878400353995053im,-0.0006087897954946661 + 0.008140150836946905im,0.01188990182907216 - 0.013478719677563025im,-0.010529491686574284 + 0.019609077136825838im,0.06855523308776554 - 0.010541616548786003im,0.0301781448303984 + 0.01088473931998553im,0.04821066755023281 - 0.44475433148978083im,-0.09779157838145047 - 0.09639537913830527im,-0.013687896491973356 + 0.09357794654914237im,-0.023798895464075074 - 0.03364736677132599im,0.004434742605803476 + 0.010359155555548154im,-0.01379434493743486 + 0.0018697979589637737im,-0.004279807312601799 - 0.006727194877888911im,-0.007191886973018955 + 0.002406021069748819im,0.013143629605216936 - 0.006733963735676781im,0.005459379898181089 - 0.0030224334459092407im,0.0015856794951484877 + 0.008865975670538529im,0.014601215231028853 + 0.07386215589654156im,0.01884902992327515 - 0.027710666205242776im,0.04821066755023276 - 0.444754331489781im,0.06546275160495094 - 0.018119207164727785im,0.010592575215405041 + 0.040115084701321184im,-0.011056095912139973 - 0.011861836513712492im,0.025126129924400248 + 0.03764962702890547im,0.0028409855333588925 + 0.0011432265049218108im,0.014260469555099822 - 0.0011242579248246839im,0.6511205445780702,0.7299526183690787,0.8895086629795619
-8.8,0.8735822189239489,-0.011165940148122964 + 0.02199762374838406im,-0.009412501902036952 - 0.015983390127404972im,-0.036710262195992396 - 0.020189990586663136im,0.05514376426630138 - 0.0017977229759780188im,0.1730455515582252 + 0.11788061747875345im,0.08141188654867691 + 0.4278445507471658im,-0.09930441500433651 + 0.39878817751150364im,0.3286675623427333 - 0.282950704797046im,-0.2024998359074514 + 0.08939923250797273im,0.09184495738314946 + 0.0011728289102379292im,-0.0313230502200458 - 0.024988141827794283im,0.018095944403619297 - 0.005188934095988791im,0.005212200541569131 - 0.002727851254234367im,-0.006289387663709327 + 0.002454387757357992im,-0.015596093850476875 + 0.01634102783641187im,-0.012712004734280125 - 0.026647327220532317im,0.11515661650681601 + 0.11037067401767954im,-0.2890794220481775 - 0.00842369160158761im,0.42987763477288843 - 0.166317326814871im,-0.09930441500433655 + 0.3987881775115041im,0.1593743675046743 + 0.3754776309360768im,0.21395486267912267 + 0.17474591212537882im,0.07617516672529098 + 0.00020909656764424127im,-0.05106049986633263 - 0.03266606987360206im,-0.022280265900247256 + 0.016545294205056297im,0.0023442326433607986 + 0.004458205078410784im,-0.011550686572695548 + 0.02399431767979186im,-0.005403488888164361 + 0.022984277285866207im,-0.00637123274989332 - 0.004456905146563452im,0.18011779771051326 - 0.0014648200954574982im,-0.07634072689156249 + 0.0026625783717658617im,-0.2122451745878169 - 0.03920529978805991im,-0.006214493244062504 - 0.237866502306669im,-0.35310015558404073 - 0.11570674213225976im,0.08334398144873195 + 0.07671730171781244im,0.10843194823744307 + 0.16434887810590237im,0.09113443846357358 - 0.0418084530832439im,-0.026186530038999116 - 0.030140302934821873im,-0.010349721189575086 + 0.009423378651521165im,-0.007362479192599462 + 0.0032965678492289075im,0.0018488680164524592 - 0.01894333941919861im,-0.033371482593138956 - 0.008083043117781047im,-0.10143100516162823 + 0.029128736101409154im,-0.090402426689427 + 0.11482211477222075im,-0.13686290221699626 + 0.32920193980361434im,-0.025717851129019444 - 0.08632239639072453im,0.09904333990145249 - 0.1302676069552588im,-0.12256440489607548 + 0.16009314595957114im,-0.0019816451936435567 - 0.12787729120247848im,0.00048744653064284466 + 0.04400367578502735im,-0.0030935820700839375 + 0.005162484212521345im,-0.0054026354539281635 - 0.008101397896299038im,-0.00614776172837074 + 0.005265033340938469im,-0.0027252313336225504 + 0.006136819996498678im,0.012754999394887924 - 0.00749435532232652im,-0.008267095968385237 + 0.012886661034050777im,0.06429271952721587 + 0.0028832156206241785im,0.0272614797977078 + 0.01687809947472631im,0.02879876431447486 - 0.443455061988387im,-0.06434011398149952 - 0.10983405356513143im,-0.023281723321440465 + 0.0828301928101164im,-0.01648508594220415 - 0.03000318198220742im,0.0027363973076707203 + 0.010282598003175627im,-0.014121356623839102 - 0.002226063084398246im,-0.001051792976257645 - 0.0067794897843821im,-0.004847660994905283 + 0.0006190479223303785im,0.01469211905531606 - 0.003982352547849411im,0.00706933346883167 + 0.003565884323963176im,-0.005596637957268455 + 0.004566387443465193im,-0.011850873723505493 + 0.0794919727650003im,0.029553034141692025 - 0.021917420217192153im,0.02879876431447489 - 0.44345506198838724im,0.07645219480629795 - 0.0015917339124158335im,0.0013341850396029354 + 0.04998355768912994im,-0.01099125184397562 - 0.018034019755331015im,0.012742082046279628 + 0.04747668471446735im,-5.93340468821508e-5 + 0.004527011375482009im,0.013215768639029173 + 0.005479501469842237im,0.6556781014430926,0.744826669104522,0.8869101239767743
-8.76,0.8845058631009983,-0.021194465323977788 + 0.010655281474012394im,0.0014516954666886337 - 0.018278933086029594im,-0.022738558259171347 - 0.03430911377099387im,0.050936927433964975 + 0.019755615209901274im,0.13110134407764243 + 0.1724252067126845im,-0.05954952653455231 + 0.43646904951692767im,-0.22163879719988572 + 0.3513197026088356im,0.39920816330655434 - 0.166635091400449im,-0.21307630664520122 + 0.014044087655879361im,0.08316621139025508 + 0.04031486453035557im,-0.017272758038597798 - 0.036703221801633254im,0.022292917996933635 + 0.004763315732936717im,0.00475418571496708 + 0.00018710542285407838im,-0.004963163589637377 - 0.00566092255111173im,-0.022742485648912247 + 0.006790400308748112im,-0.0031396574564840074 - 0.03297482573491013im,0.05419094961158164 + 0.15806712404851728im,-0.2921513833120267 - 0.1302482420717937im,0.4586015874517266 - 0.008845528436971468im,-0.22163879719988594 + 0.35131970260883516im,0.03651693983202249 + 0.40288846322895167im,0.11101349044760983 + 0.22942719178641444im,0.05495037576259227 + 0.01827815232575392im,-0.0215557177747435 - 0.05030260182288249im,-0.0315235759524614 - 0.0013306761830401965im,-0.0006690628311597036 + 0.008294074085853944im,-0.023531591192562387 + 0.014630796027851488im,-0.013114774017255582 + 0.01922187768898727im,-0.008511548819282094 - 8.754005492619087e-5im,0.1757768809556484 + 0.0521718918821394im,-0.1005906761076339 - 0.009207114896237916im,-0.16335055309557056 - 0.03651172784681286im,0.013006003744865966 - 0.23704636098884976im,-0.32841811711166335 - 0.16991740708471015im,0.059725042718831736 + 0.10168650217260278im,0.07477986873893784 + 0.19206405832136955im,0.11127115053935291 - 0.011519715962499826im,-0.012083022152001587 - 0.042468744908167044im,-0.016569281483301307 + 0.0017616031754853628im,-0.011888365118869152 - 0.002251358135253464im,0.009850471516970083 - 0.02010572205709827im,-0.03748308123251835 - 0.024218168308538294im,-0.12065685043700088 - 0.004998217905871492im,-0.13731052314975573 + 0.11539902445016842im,-0.2570690171234845 + 0.2266175433928697im,0.01417964813232974 - 0.1233549003054049im,0.12559613806351239 - 0.03972707926506701im,-0.15021267311556685 + 0.10652528080909139im,0.05702065328491468 - 0.10506657104073325im,-0.026897777177692605 + 0.02183311691883069im,-0.0006146176994940053 + 0.0054685033841339725im,-6.012852567332204e-5 - 0.006194851860620738im,-0.007318084436748448 + 0.0023587399043717475im,-0.003490499700619548 + 0.0045285824418465565im,0.011915640921244372 - 0.0028910774268583322im,-0.004092530104731172 + 0.009444316808788069im,0.05923713532851512 + 0.013888731334812983im,0.021048697442533543 + 0.02244073534235603im,0.012966614635184212 - 0.4471455558862874im,-0.03460853611163926 - 0.11379283003560281im,-0.02728674885470549 + 0.07451186784443582im,-0.012870236196073618 - 0.024996590483248784im,0.0017113459586667427 + 0.009888112045172355im,-0.01284359389660867 - 0.006670380655836589im,0.0013537462735989905 - 0.005333800304293206im,-0.0030383186419061796 + 0.001616625235491258im,0.01718473374568623 - 0.0014255947766485689im,0.0034991105101846495 + 0.009472038118018921im,-0.009161265099325723 - 0.0033124435166592414im,-0.04117408814275833 + 0.07443530937344017im,0.03854287851506265 - 0.013592562036073029im,0.012966614635184281 - 0.4471455558862874im,0.08465211719887468 + 0.01847056352896927im,-0.011973217471917923 + 0.05712781785840777im,-0.006499443690066499 - 0.02413949097628334im,-0.004228164699973312 + 0.0522859551532511im,-0.005244782613401016 + 0.005239119837167312im,0.009002826584093425 + 0.010396678339122398im,0.6625595034453965,0.7509258784264476,0.8942911117725748
