E,DOS_centerimp,G-6RLuu,G-5RLuu,G-4RLuu,G-3RLuu,G-2RLuu,G-1RLuu,G0RLuu,G1RLuu,G2RLuu,G3RLuu,G4RLuu,G5RLuu,G6RLuu,G-6LRdd,G-5LRdd,G-4LRdd,G-3LRdd,G-2LRdd,G-1LRdd,G0LRdd,G1LRdd,G2LRdd,G3LRdd,G4LRdd,G5LRdd,G6LRdd,G-6LLdu,G-5LLdu,G-4LLdu,G-3LLdu,G-2LLdu,G-1LLdu,G0LLdu,G1LLdu,G2LLdu,G3LLdu,G4LLdu,G5LLdu,G6LLdu,G-6RRud,G-5RRud,G-4RRud,G-3RRud,G-2RRud,G-1RRud,G0RRud,G1RRud,G2RRud,G3RRud,G4RRud,G5RRud,G6RRud,G-6CCuu,G-5CCuu,G-4CCuu,G-3CCuu,G-2CCuu,G-1CCuu,G0CCuu,G1CCuu,G2CCuu,G3CCuu,G4CCuu,G5CCuu,G6CCuu,G-6CCdd,G-5CCdd,G-4CCdd,G-3CCdd,G-2CCdd,G-1CCdd,G0CCdd,G1CCdd,G2CCdd,G3CCdd,G4CCdd,G5CCdd,G6CCdd,T_RL,T_LR,DOS
-9.0,1.0596755198244228,-0.037602645934312694 - 0.0034698834461400225im,0.027408232891254755 - 0.08042187635321052im,0.04243193235667132 - 0.11179972668431722im,0.13413099040708445 - 0.1969794036308432im,0.2954542632354018 - 0.20083924890028523im,0.27973631993276593 - 0.0498253199219883im,-0.19072882964985327 + 0.06963008178104654im,-0.1825623171677844 - 0.20816340865013314im,0.07396732448457613 + 0.3195195552068808im,0.005243903721754144 - 0.11475424777397437im,-0.008425136021091836 + 0.026897411254616806im,0.011561301823051068 + 0.014125608184832536im,0.02796160681341743 - 0.007838760385467219im,-0.023073718130654817 + 0.015961643192162714im,0.015427996201149482 + 0.012186526505721086im,-0.06057815638845175 - 0.0062507521412350445im,0.1431864238324323 - 0.05077397255860607im,-0.16592530473890027 + 0.40691078590447344im,-0.11751073274372283 - 0.2987803695735227im,-0.19072882964985305 + 0.06963008178104621im,0.2552782326936831 - 0.20239641603640957im,0.2155764764608741 - 0.36315817276085893im,-0.12606925653054762 - 0.19379619372591925im,-0.08320883312065089 - 0.015315047637945372im,-0.02610485984478611 + 0.10416841880357341im,-0.0062924690157275245 + 0.035518460109297836im,0.004486129530127037 + 0.01372631694482282im,-0.003466348219525109 + 0.0006390425481361955im,-0.016194957778218003 + 0.037864842121705135im,0.04743071365991631 + 0.005392806290375984im,-0.058571983255619256 + 0.05040983964235861im,-0.1986917285677668 - 0.32370029351912183im,0.45042128963639994 - 0.02500285817250343im,0.04815321707120747 - 0.31554912732757534im,0.005188471825311022 + 0.04918157502439205im,0.05507851145978599 - 0.050925033634765846im,0.009664385487611704 - 0.046532972176958176im,-0.00036759964674913225 - 0.02507878122078674im,-0.01599985250641092 - 0.015564897835937154im,-0.03739206398098647 + 0.01629134116705523im,-0.03798514622509326 + 0.04058349668702976im,-0.015887173850556116 + 0.0595417197374888im,-0.04725402637115686 + 0.0583457809120059im,0.10125820571039731 - 0.05457844095001492im,-0.09810063830116131 - 0.19765201260138981im,0.08539189660295296 + 0.15704931362814528im,0.19761178651189515 - 0.05609956991822944im,-0.0031794343762942927 - 0.19476423695274614im,-0.06267483260214465 + 0.23969912254442322im,0.05920012507083974 - 0.005792660491288928im,0.05673267323523331 - 0.07630460503843897im,-0.11941505816913806 - 0.016253251652047405im,-0.012647666707962612 + 0.022055413179003117im,-0.0034684206603941927 - 0.05051657675394342im,0.03285168977923546 + 0.029900523882716964im,-0.029513108278171947 - 0.051343505746623656im,0.11060567067181698 + 0.06945983609862683im,-0.11885541062588348 + 0.17715664324445576im,-0.003583342884823938 - 0.5266598079082276im,-0.11218079227041101 + 0.048638366123447276im,-0.02858005953961715 - 0.08228906720977827im,0.05416720167050453 - 0.02693204808926696im,-0.020266514523112195 + 0.011507614619361298im,-0.010861947851829284 + 8.263916300597609e-5im,-0.00421546736213585 - 0.002406828067340046im,-0.014291755693480273 + 0.006178090905984057im,-0.003921453879699997 + 0.018088303917737265im,0.008005798904232657 + 0.032205133682578775im,0.0022540702251866787 - 0.009697356929908819im,0.030323421369949317 + 0.10903264978500282im,-0.013650405885613085 - 0.13744646572836977im,-0.003583342884823898 - 0.5266598079082278im,-0.04054030655010227 - 0.02324737215968234im,0.1160981818960348 - 0.09381017932713007im,0.0392735766173538 - 0.03868471240939238im,0.06824149450200964 + 0.007645992355944795im,0.033631607344547766 + 0.04267286987863883im,-0.01178709098932021 + 0.010093481178624797im,0.5287188751029529,0.72330547200343,1.0533196158164553
-8.96,1.0520329758964646,-0.02055354432342742 - 0.05731359810018152im,0.07381787823588747 - 0.033306344499076435im,0.07820294328835806 - 0.0738018338881116im,0.20312495704917904 - 0.12729836906883057im,0.351535704593483 - 0.09975439928560638im,0.2728407106492292 + 0.0378532885097472im,-0.2074716994083211 - 0.022896536997847994im,-0.1267965177827575 - 0.25373167242197464im,-0.039496625454964865 + 0.3379131237879452im,0.05076000189712227 - 0.1136158083251985im,-0.021510936136916105 + 0.02746652946577572im,0.004311548857310079 + 0.013982319145398863im,0.025005623435679535 + 0.011108742932434506im,-0.036801657719578246 - 0.00044906053924390456im,0.0007517918859737366 + 0.02161076104814376im,-0.080578161247742 - 0.027779050892699192im,0.17063902558518274 + 0.012663975610559763im,-0.27492805117513186 + 0.3209835267316145im,-0.03136149746370937 - 0.32756135334787534im,-0.2074716994083211 - 0.022896536997847827im,0.34521205236558944 - 0.0881409073603865im,0.30853959956266824 - 0.23680345251464838im,-0.052357192468340225 - 0.24000677319146382im,-0.0753705908856698 - 0.04728048206640545im,-0.08183494800660929 + 0.073548853959096im,-0.022206439608788753 + 0.02229711616972008im,-0.014345934810270102 - 0.00024362113271849924im,-0.008790330799813147 - 0.003239157970923983im,-0.041860932974888805 - 0.00467850934262476im,0.008152331428944993 + 0.041966612994979974im,-0.04871236785395164 + 0.1015572608400818im,-0.03264812080274233 - 0.32214288961383686im,0.49067703126292844 + 0.06675567364110152im,0.05416037477047662 - 0.2699073623248563im,-0.013655127059386592 + 0.026516720340188555im,0.07855909183230061 - 0.037980466721574735im,0.023088114256153074 - 0.036611492765784855im,0.01512656448428395 - 0.01805233797445333im,-0.0047923297835284415 - 0.022029173256664557im,-0.06537499343135353 - 0.019620381527369387im,-0.03432748823511423 + 0.013544375258452004im,-0.018286992097575363 + 0.03240449405491768im,-0.041917972093686966 + 0.05983031940317691im,0.10886908177558537 - 0.04278781108042272im,0.011302215723865583 - 0.13558716517865765im,-0.01562620254105899 + 0.2502978621157029im,0.20524790043426613 - 0.06024485608100326im,0.09463413912539011 - 0.18388198446462523im,-0.15065311905744652 + 0.162359300833123im,0.03764223080923374 + 0.008402247486650631im,0.09081595060367964 - 0.03913083910663462im,-0.09355485657258894 - 0.07855244653487184im,-0.030958447618060343 - 0.007282150418697818im,0.041406469483859155 - 0.029908690721843042im,0.0019690085713640133 + 0.04830001086592973im,0.012208712130963924 - 0.055174284883541716im,0.07273858028246637 + 0.10262766469885175im,-0.16983269063971748 + 0.11965719441678925im,0.02131811752545052 - 0.5264468678987255im,-0.12634722132478116 + 0.013458214554333912im,-0.0027763955542712 - 0.08809596730006898im,0.062453499830627354 - 0.00944936070410822im,-0.01895384429193878 + 0.003347907001489679im,-0.01163224802954343 - 0.005443625746861432im,-0.001625670367770305 - 0.005904812150527807im,-0.01217833822407139 + 0.0032663653955138892im,-0.01312805635071085 + 0.013708799197610347im,-0.012005311280335442 + 0.01976281460538319im,-0.006126067748884604 - 0.015275620532454714im,0.006137877836499453 + 0.0909705393121206im,0.011722566773409202 - 0.14773455480161599im,0.021318117525450674 - 0.5264468678987256im,-0.033044107915293434 - 0.0704416073194482im,0.14374060894604723 - 0.024895438203697922im,0.04941865394683547 - 0.029132768185439264im,0.05711089848387789 + 0.03179635836743898im,0.0037858883584974963 + 0.056855203915882224im,-0.014588905152677578 + 0.007811798294962773im,0.546132118037813,0.7283994388573195,1.052893735797451
-8.92,1.0083407154050208,0.04273173305778247 - 0.05233635385541671im,0.05377814845813822 + 0.012088007573299274im,0.08832498148477692 - 0.042469467275558614im,0.2270255852185976 - 0.03854832665488497im,0.3812441152491865 + 0.029946616254171055im,0.2519435206904164 + 0.10704167140884056im,-0.170539747033983 - 0.10573521680472109im,-0.05693453842614784 - 0.29480906341216256im,-0.15811996365026199 + 0.3034745644057213im,0.09026351762548744 - 0.08556624296087084im,-0.03397909271644095 + 0.016578766965614024im,0.0009473639820817403 + 0.011945986815074366im,0.010688514155611985 + 0.019388603554837236im,-0.025461667040983276 - 0.032464631085342706im,-0.018601973715627135 + 0.011087649364118008im,-0.07383743698478544 - 0.0895367954544429im,0.1482343239420719 + 0.07086952793612956im,-0.3595887819138061 + 0.220711293064189im,0.06910120547600168 - 0.3247667876989949im,-0.1705397470339831 - 0.10573521680472098im,0.35916257035612786 + 0.06553351507221004im,0.33972369017852905 - 0.10964123757082164im,0.040012222697108496 - 0.25063968554254445im,-0.05731778263550065 - 0.07471847330975186im,-0.11071046554950369 + 0.020625212931742222im,-0.024413888574328788 + 0.0076843517692280604im,-0.0006296875337068516 - 0.012793443196743293im,-0.004131094929301523 - 0.01415552239701794im,-0.007817685606876072 - 0.038203162873048355im,-0.0235659379365925 + 0.011857227908315369im,-0.10272135415917147 + 0.12599054273723714im,0.07737794297362313 - 0.2504528321847709im,0.48834930815125155 + 0.1875927656342189im,0.03510726449211586 - 0.24300066330771658im,-0.013520627355967322 + 0.0058038920806152555im,0.09573732232645168 - 0.011143396128064822im,0.029050263400998397 - 0.025226731137616684im,0.01840100641019153 - 0.0039052346091508223im,0.008225274949880356 - 0.020874957705487737im,-0.02882502108488667 - 0.0818948197752428im,-0.030237753882606314 + 0.013409049173943626im,-0.013668429332161171 + 0.007427260001762628im,-0.041185012524215726 + 0.07330452967325458im,0.12053870776473669 - 0.02674001674636417im,0.05720871219568319 - 0.03722238775548383im,-0.16594017827359486 + 0.2618177685694922im,0.21766842297337607 - 0.04092050559749022im,0.15433421046862308 - 0.13526400135011896im,-0.1751697893459029 + 0.06516937236533606im,0.016789577112712804 + 0.009137874973775151im,0.1002455210276636 + 0.006721640361024951im,-0.042855341544379616 - 0.1056098306138455im,-0.004380688895981813 - 0.029937455098781644im,0.03680708096544086 + 0.011251129902817656im,-0.028140422606105206 + 0.031179288679713098im,0.029989099130084212 - 0.026740515111983335im,0.034277785550030714 + 0.09655364867776568im,-0.17352699610538425 + 0.05643674197112718im,0.03707442206412837 - 0.5105292162951999im,-0.11052222896225493 - 0.020733141846167823im,0.02320944829481565 - 0.08417497881440707im,0.06149669936693172 + 0.013333366539861675im,-0.016789766383560917 + 0.0001704082077712935im,-0.008819307589971523 - 0.011378148994621435im,0.0031763942733632287 - 0.005604454050857044im,-0.01744224788656479 - 0.0004447837263180755im,-0.01698368465937048 + 0.004437122943555485im,-0.0067440012049503175 + 0.0018105455135365893im,0.0014441511589311615 - 0.022904395832891482im,0.004521354710775968 + 0.07435964379533415im,0.04361610266237591 - 0.14183909872916622im,0.03707442206412862 - 0.5105292162952im,0.0017296600630202317 - 0.09800078083637126im,0.127431627100332 + 0.04177602441305894im,0.05730217654882441 - 0.015616121171823618im,0.03791677186222419 + 0.0497534180392464im,-0.028288982257445878 + 0.04883769264996074im,-0.01987629821550526 + 0.0030734634602883277im,0.5564608704930367,0.718518161515014,1.0210584325904
-8.88,0.9636376904090211,0.0614400746061393 - 0.00324042784650892im,0.031384973480041024 + 0.016021956285947492im,0.09578839143501415 - 0.013746296185400074im,0.21466256934134348 + 0.04159816985350381im,0.34758626584649555 + 0.1719887691562551im,0.22569344547410744 + 0.1803864355902885im,-0.10740242092918723 - 0.15581614427242407im,0.03818386511203212 - 0.3182160111536896im,-0.24943424039900777 + 0.2262773950666291im,0.1103217192974933 - 0.049566210933795186im,-0.03833419568937964 + 0.0019192278332129716im,-0.000998104874964551 + 0.011455823181598174im,-0.000969530639936784 + 0.016880575951538704im,0.006333166361375952 - 0.036096394367560396im,-0.016172544824823727 - 0.011413487014779062im,-0.010184665468766585 - 0.1307629939847767im,0.1312535598173075 + 0.11140967628067594im,-0.4078127892277186 + 0.09014811353155007im,0.16208829741205255 - 0.2942040718143004im,-0.10740242092918773 - 0.15581614427242407im,0.2985006135790672 + 0.19581038706098627im,0.32934888147069746 + 0.002998154415029007im,0.1293665904578612 - 0.2217812060048921im,-0.028153170411132907 - 0.097840858630006im,-0.10859584576929228 - 0.041925922730623im,-0.021941541919466498 + 0.0004086943704075252im,0.006974665647650114 - 0.005670722735785835im,0.009042719673432814 - 0.013657213444981569im,0.026193190284775625 - 0.025394003849217153im,-0.012987501167053935 - 0.008649069461834333im,-0.15414513144304837 + 0.10865371379883075im,0.1328249652631895 - 0.1688250224074888im,0.43891241914655804 + 0.2942806302830441im,0.019016922002702514 - 0.24484473636874463im,-0.008356583086667278 - 0.004300830630155345im,0.09784694400445264 + 0.024534668195786733im,0.03273870238319379 - 0.015242189613506627im,0.01369420296753484 + 0.004243766280928292im,0.018500127554187756 - 0.012140385488791153im,0.049076719437485636 - 0.07718179775050749im,-0.040850539519019846 - 0.004628984513444641im,0.009524240619748091 - 0.018430189536502065im,-0.05738106999420507 + 0.08847885252564462im,0.11663891307734368 + 0.011968716584540635im,0.056168904246801474 + 0.05075280931593823im,-0.30590006564694294 + 0.1847617160016079im,0.21684651687166184 - 0.0030046024251669523im,0.18400306643415587 - 0.09103016932992526im,-0.15463929665537401 - 0.012575080604660267im,0.00543173205634649 + 0.003797522344800141im,0.0880234266534377 + 0.04804717530063962im,0.004903686495166545 - 0.09964435360943949im,0.0189344034266638 - 0.016456041427839855im,0.013575061971794731 + 0.02142094904985709im,-0.0316647983665808 + 0.005529756064456694im,0.02328086004073067 - 0.010618636315500668im,0.014260341150113863 + 0.08211689699130371im,-0.15764302791097817 + 0.012833295319938905im,0.042206995972485874 - 0.4926390939900545im,-0.08851169138075138 - 0.03544128768179992im,0.0444113845344434 - 0.06894385627995336im,0.05089337608914887 + 0.03242172642612881im,-0.017076974595796424 - 0.0027153162220265614im,-0.002849151377246038 - 0.015278694522531226im,0.005809443480483634 - 0.002291344141461566im,-0.01702821671586259 - 0.012669572803538384im,-0.014823896363686738 - 0.0032260574412156006im,0.005007314384906789 + 0.00237895884387163im,0.007851851717482095 - 0.020671921631079185im,0.007049222181984425 + 0.06950639326177854im,0.06930676011491697 - 0.12442389124277461im,0.042206995972486006 - 0.4926390939900547im,0.039889730207980915 - 0.09996494907198561im,0.08285161734591516 + 0.08355926356958181im,0.06060907736515698 + 0.002013067791971054im,0.013215322983364058 + 0.05727216492772576im,-0.047955915765235266 + 0.023668073031096616im,-0.023144793844829977 - 0.008299919752767556im,0.5645463510740042,0.6979022251504514,0.9852781879801091
-8.84,0.9259670839515082,0.04227804571120824 + 0.03098650183718178im,0.027287920648313944 + 0.014687512746139943im,0.0947913625529622 + 0.017750620870201565im,0.17977121979080604 + 0.10410113282574404im,0.25770068236637567 + 0.2827404348430272im,0.1693771962777983 + 0.26050035461828436im,-0.03489179491510416 - 0.17231295976153305im,0.14857778714415604 - 0.303890390632944im,-0.30360833907593393 + 0.12629647755628678im,0.11980030978510926 - 0.01351915472652989im,-0.03708679295253543 - 0.012615056304524233im,-0.0038512309729331696 + 0.011438248145182905im,-0.00693322871880524 + 0.010524770719772111im,0.02487335240179502 - 0.02228296011080922im,0.005301445542522044 - 0.01776425970500222im,0.06579129311847765 - 0.1153277026201737im,0.09546967728734346 + 0.174069703030741im,-0.4050229957773449 - 0.03937310530713982im,0.2483333127405677 - 0.24179093181572023im,-0.034891794915104024 - 0.17231295976153305im,0.20255582029179647 + 0.281042541069922im,0.28883527230175987 + 0.09309973455470966im,0.19987407261228746 - 0.16092333549122362im,0.014409786878275963 - 0.10762728386068174im,-0.0682989193682373 - 0.0951032245777418im,-0.023870384282868737 - 0.005762096115685323im,0.007683192650072288 - 0.0017402704419773457im,0.015599788082951895 - 0.0028307271967547344im,0.03353645273631978 + 0.000871917286558296im,-0.0068950005707477426 - 0.011028660018793742im,-0.19326068896891935 + 0.07518887198906103im,0.15280538277264744 - 0.0975630477739096im,0.3673500832199814 + 0.3731013896053821im,0.0199846358315183 - 0.25900600903536736im,-0.004603936680883658 - 0.009338160853209949im,0.08127587628879974 + 0.05897440346866934im,0.034433503825311 - 0.002877738747879839im,0.00954383107059746 + 0.007544921811968077im,0.021209459914258284 + 0.0013919281407554986im,0.08912404064960905 - 0.015003242054046866im,-0.022599344152471258 - 0.03755755589732383im,0.0513798826667358 - 0.024294633021652502im,-0.0879305070569291 + 0.08914425794880163im,0.07060682442459024 + 0.039925519036176346im,0.029739177433041886 + 0.13023895564852017im,-0.38487084244345204 + 0.037786453360826575im,0.187554937793663 + 0.043945853750704325im,0.2127180074897296 - 0.05388720011004486im,-0.11241759642032952 - 0.06107828672026362im,-0.0037723810055826906 + 0.0029844434287417078im,0.06178615784614593 + 0.07658827563669077im,0.03290245983422589 - 0.07355084665689329im,0.019784689193946357 + 0.0026648369457118173im,0.0007328040229897799 + 0.01602444366610361im,-0.020894426316401427 - 0.009984799717901352im,0.019907652177890527 - 0.008375782069670813im,0.004011434218067071 + 0.06685627068974076im,-0.13515764578365355 - 0.01722420348735006im,0.04117034894293031 - 0.4764781436527086im,-0.07064233216264747 - 0.040883837707790964im,0.05505388277090961 - 0.04742896029431727im,0.035261346910293846 + 0.04578898145581687im,-0.017055704810603412 - 0.007721225243938227im,0.005012060305592035 - 0.015619255875946545im,0.00558604783143483 + 0.0012483119335785524im,-0.0065939788036920195 - 0.022119308841887658im,-0.01114522214639662 - 0.006426663316735524im,0.0070681912585665195 + 0.010566682248280904im,0.011611172083302632 - 0.021002693244405783im,0.0077334352253901634 + 0.06990142737716348im,0.0864557607848246 - 0.10062804168749187im,0.0411703489429302 - 0.47647814365270874im,0.06985784007940922 - 0.08661657605930846im,0.029952863500932247 + 0.09328715418941584im,0.055951199841520055 + 0.020596459895764477im,-0.009386376788935271 + 0.05210903895005792im,-0.04731696624048709 - 0.005710472074892491im,-0.015838325741116425 - 0.02266823810172549im,0.5689007421197981,0.6791946801959681,0.9529562873054174
-8.8,0.8964292787131537,0.013983648014759138 + 0.04082260263453508im,0.026473289299334398 + 0.022269312218440827im,0.0837499152827873 + 0.04845340889104373im,0.13331858152516135 + 0.14790267899928383im,0.140008601315801 + 0.34639281559989216im,0.07296489471833628 + 0.3202136528999214im,0.02980863987061813 - 0.1545586549893201im,0.25407127976165966 - 0.24407876713687687im,-0.3197006227602428 + 0.01937280568433611im,0.12024045430561603 + 0.025367666115646725im,-0.030415835136900486 - 0.026860518696815612im,-0.007508164300091707 + 0.010483323970593969im,-0.007718516674948695 + 0.0037166209837313315im,0.041450551439571985 + 0.0015082519102389337im,0.018434252335471968 + 0.0034129458975789267im,0.10443147244783776 - 0.05839357602377344im,0.003340997296536515 + 0.21561294320514215im,-0.37476728856634484 - 0.150999495936899im,0.32708782856596097 - 0.15968612937279147im,0.02980863987061813 - 0.1545586549893201im,0.09038060850782471 + 0.326700436046095im,0.23352679820675643 + 0.15385182634387im,0.2400496096353112 - 0.07893091095479536im,0.05920839308117363 - 0.09408606816255427im,-0.004111639663239169 - 0.11086629127782295im,-0.02243109807561568 - 0.020489209410440287im,0.010063946080260287 + 0.0055337222240199315im,0.01069425774362869 + 0.008998675843786526im,0.020716351179903447 + 0.01704193444469575im,-0.005941068843736037 - 0.018567102638625183im,-0.22284940346789917 + 0.030144988838510724im,0.15530370428070817 - 0.04409860229296712im,0.2894404578734852 + 0.42862240990367745im,0.0381731224241602 - 0.2726508567967995im,-0.001594373373832926 - 0.012477102281446974im,0.04850411858195125 + 0.08125585910645973im,0.02916875180775872 + 0.011565698784251545im,0.006069044476845107 + 0.011058154734133973im,0.014788226438112659 + 0.013364621331602596im,0.06796086673638219 + 0.05197714987235488im,0.026388756488732568 - 0.04107700556358858im,0.09611809721450437 + 0.003707477100908711im,-0.1161352148859903 + 0.06464699008096764im,0.009743164560595501 + 0.016597318013797012im,-0.03496299293301876 + 0.19940096285564834im,-0.3685613365296604 - 0.12236001513107224im,0.1211995180018894 + 0.07090930519572451im,0.2461813391808126 + 0.0003753660257995342im,-0.06865351441952328 - 0.08182864331398636im,-0.021832178957198807 - 0.0016119457184861925im,0.03096796752369015 + 0.09127615583930901im,0.03782466273141753 - 0.04826526883711877im,0.010214073577168676 + 0.011762340653108447im,-0.0017708402136552583 + 0.009545109085734636im,-0.006102949384140947 - 0.013574595132327847im,0.024347760544501888 - 0.004094880402244296im,0.002836594937813762 + 0.05525027830926632im,-0.10879811812893773 - 0.035489051246376156im,0.03696702777679117 - 0.46291673464417016im,-0.05636057926203667 - 0.0422812185445267im,0.05408354669472076 - 0.025765018810670216im,0.015890645109172506 + 0.053295133557932466im,-0.013909046914081806 - 0.013727454865061241im,0.012266825758555313 - 0.011026250265336192im,0.0038070650456450746 + 0.003098750655813006im,0.010124802714040702 - 0.022939000793128928im,-0.011893308308106977 - 0.0077338911287816395im,0.0025049312342244165 + 0.015037354740322235im,0.021366610350097827 - 0.02065537075939907im,0.006109803206389263 + 0.07321518692563025im,0.09380553048220344 - 0.07435983231488924im,0.036967027776791055 - 0.4629167346441702im,0.09004712309760848 - 0.06497777635686547im,-0.013003349427218393 + 0.0757115927530092im,0.0449795854019977 + 0.035375328228033534im,-0.02285352279016155 + 0.040918459718772754im,-0.03150686953588898 - 0.02398756847884251im,0.0014502542163234034 - 0.02729484717705378im,0.5679956065096865,0.6659520543683166,0.9258334692883403
-8.76,0.8724972722152733,-0.007037752064919982 + 0.03093548641150728im,0.016140097889970884 + 0.03163696304115974im,0.058337574112811846 + 0.0743147529780503im,0.08377338245298122 + 0.17585205145149974im,0.014489014150733975 + 0.36598413511914707im,-0.04558580636498456 + 0.3368994693900518im,0.0679331853944875 - 0.11681490177919274im,0.3319936794814748 - 0.14099299120415418im,-0.30066109240969086 - 0.08268670490598404im,0.10653514372796176 + 0.06575555208789738im,-0.015981237676709458 - 0.03797261484340398im,-0.011532528250481481 + 0.007709572860723504im,-0.004229308858352569 - 0.00010959933812756506im,0.010579506783791505 + 0.052850961952543137im,-0.008024626651762411 + 0.015094987691450238im,0.11151446658556127 - 0.019402828773538175im,-0.10125072878943786 + 0.1794520511472234im,-0.3263878910780033 - 0.2633390999955922im,0.37692077080972053 - 0.04238709731831916im,0.0679331853944875 - 0.11681490177919274im,-0.029273994895641503 + 0.329023200235356im,0.18118435064420152 + 0.19250289314190475im,0.2452616405965076 + 0.006265044200479925im,0.09195344775641642 - 0.062045495801672304im,0.04972158401546707 - 0.08605913451901377im,-0.004965108494798415 - 0.03310827594423632im,-0.003816442499454673 + 0.01562303708813385im,-0.0020239637261336273 + 0.008431100208151186im,0.01128732593162917 + 0.014601272629882572im,0.005085313128544055 - 0.030094118388148114im,-0.23942318845251415 - 0.02668041344194854im,0.15517217836035074 - 0.006765575750064208im,0.2109309484301417 + 0.4694124977290146im,0.07044363595484711 - 0.2759025892560961im,-1.9458295713911666e-5 - 0.012770329603687847im,0.009131379104638869 + 0.08261421334998903im,0.014281574216377128 + 0.02109965623418278im,-0.0007390852117446628 + 0.014126985108402174im,0.0025931099262457083 + 0.01839056611246529im,0.006137142920484832 + 0.06762873575747397im,0.05421078770628406 + 0.002265415841652064im,0.10215321613965815 + 0.06993967332791705im,-0.11047449030214868 + 0.022506535890517352im,-0.016464079555085158 - 0.05004768299490854im,-0.13304733631753482 + 0.2220032985812701im,-0.28603690769319906 - 0.2294743952810965im,0.046307136877873356 + 0.048879227757161im,0.2590588077137025 + 0.08164000202735565im,-0.03439729915387799 - 0.08945271820594597im,-0.03932547949725309 - 0.02428927299454748im,-0.0010430346524680084 + 0.09543539138177645im,0.03426978151162825 - 0.03592937330997631im,0.001206235301748823 + 0.013426506655729175im,-0.00048223022811063514 + 0.010739956019414144im,0.004261064366927158 - 0.005759243232168127im,0.026456938782133257 + 0.00740237223140415im,0.004031849177465269 + 0.052198135620417835im,-0.08259170017245238 - 0.04131641798758816im,0.03189276193002194 - 0.4506545231069719im,-0.044488062893384236 - 0.04127935692664848im,0.04268454353671221 - 0.010441144014840484im,-0.0060790292355744355 + 0.052095434711398124im,-0.007236943943349416 - 0.017262959401333974im,0.014923321060030446 - 0.0028801328520243466im,0.002698977556392513 + 0.0035472440457569423im,0.02315551230829179 - 0.0043258026430725285im,-0.012541767379375918 - 0.02104156648337276im,-0.0016233424021068156 + 0.019955603400223725im,0.03267807375732115 - 0.009663590081718883im,0.0009412591835181103 + 0.0771784162528899im,0.09175234399718221 - 0.050041978190555496im,0.03189276193002196 - 0.450654523106972im,0.09958559820459748 - 0.0396657063130227im,-0.03631978009486228 + 0.04289700761041992im,0.02963491501861528 + 0.04647704782289015im,-0.030595067929435525 + 0.03153581087166778im,-0.014744510726825168 - 0.028259143972226092im,0.014954402481033224 - 0.01859094656837465im,0.5620442841413837,0.6589623975408992,0.9013090462139439
