E,DOS_centerimp,G-6RLuu,G-5RLuu,G-4RLuu,G-3RLuu,G-2RLuu,G-1RLuu,G0RLuu,G1RLuu,G2RLuu,G3RLuu,G4RLuu,G5RLuu,G6RLuu,G-6LRdd,G-5LRdd,G-4LRdd,G-3LRdd,G-2LRdd,G-1LRdd,G0LRdd,G1LRdd,G2LRdd,G3LRdd,G4LRdd,G5LRdd,G6LRdd,G-6LLdu,G-5LLdu,G-4LLdu,G-3LLdu,G-2LLdu,G-1LLdu,G0LLdu,G1LLdu,G2LLdu,G3LLdu,G4LLdu,G5LLdu,G6LLdu,G-6RRud,G-5RRud,G-4RRud,G-3RRud,G-2RRud,G-1RRud,G0RRud,G1RRud,G2RRud,G3RRud,G4RRud,G5RRud,G6RRud,G-6CCuu,G-5CCuu,G-4CCuu,G-3CCuu,G-2CCuu,G-1CCuu,G0CCuu,G1CCuu,G2CCuu,G3CCuu,G4CCuu,G5CCuu,G6CCuu,G-6CCdd,G-5CCdd,G-4CCdd,G-3CCdd,G-2CCdd,G-1CCdd,G0CCdd,G1CCdd,G2CCdd,G3CCdd,G4CCdd,G5CCdd,G6CCdd,T_RL,T_LR,DOS
-9.0,1.162997477186606,0.0073595585248605044 - 0.01100944298461964im,0.019374872681211887 + 0.01265980929874338im,0.031362473294760156 - 0.022533290751403555im,0.058018217195020955 - 0.029314566157193023im,-0.04441701294503945 - 0.12505801559078705im,0.32174416901698205 - 0.11581260527347927im,0.3328364846852204 + 0.05953061084225902im,-0.40702383045211793 - 0.20449336198069085im,0.07359498307616613 - 0.023176481507524202im,-0.0794896233479985 - 0.025352625616233318im,0.012037976504448383 + 0.003677150440035932im,-0.003738866797908524 + 0.017956602182208944im,0.0025656416352137956 + 0.0053503042391425575im,0.031358334942229026 + 0.005249478409609433im,0.005177793955027107 - 0.023279604547467254im,-0.014764038199978161 + 0.023172596389965543im,0.05830034842886897 - 0.08475729315550637im,0.07249391846752072 + 0.20038462864689138im,-0.1791404747348621 - 0.4309536343756719im,0.3328364846852204 + 0.05953061084225859im,0.07627365643951414 - 0.10510206506123994im,0.01743409346023626 - 0.06212900632739909im,-0.015589902672724653 + 0.030216518243035898im,0.027540349486161617 - 0.008602421002844446im,-0.0008293030854486284 - 0.017800654812861992im,-0.009477775348086566 - 0.0046428524526201855im,-0.010086686431335964 - 0.005274333598019284im,0.0056180953590782914 + 0.005866029902838818im,-0.03322190750696822 + 0.01830611184418907im,-0.023640907878321744 - 0.12880912755165919im,-0.0006192171797138775 + 0.05963487860382473im,-0.1213839764378852 + 0.11879903808501949im,0.2957739495338711 - 0.1822384448803052im,-0.0695212508436615 - 0.5616014903755886im,0.08338778747405848 - 0.11646095034624904im,0.08183280817972295 - 0.03918491983501375im,0.04716665581678838 - 0.009757338960741258im,0.00926472126437433 + 0.018288422484907498im,-0.011219126190850179 - 0.00684346915079892im,-0.004804203185633466 + 0.004278406223634439im,-0.012982662573890557 + 0.02031807202674788im,0.021655618724971605 + 0.041245590077591904im,0.16387828217693465 + 0.06475152618584912im,0.0958165419774151 + 0.08073526759288632im,-0.46271350828146973 - 0.30885699983564374im,-0.2562085821297667 - 0.3265189416596598im,-0.15410567802510408 - 0.13971561846334468im,-0.08969233023643172 - 0.043207874380662335im,0.027147821244315463 - 0.010804513762679673im,-0.00865666727265679 + 0.02267709089308984im,-0.010551743563368592 - 0.006783145811107842im,-0.003969036769005734 - 0.0001751871787307724im,0.007305180671001565 - 0.02055409715635611im,-0.033052793668167574 - 0.009193000050869413im,-0.015615141617962175 + 0.06065719424047855im,0.08642831058236443 + 0.0057262255948251775im,-0.045320121322075975 - 0.019046546254790905im,0.09874139638044274 - 0.029822484285049022im,-0.18047818576887062 - 0.6108049745328097im,-0.11899273804429468 + 0.23855135436456312im,0.16554540379954388 - 0.08254313873646599im,0.08730762812870614 + 0.1100115847405588im,-0.02869008653826064 + 0.053539745745559274im,-0.008917457865270442 + 0.0017670580444547738im,-0.012854432862516542 - 0.0040947385964522475im,-0.013388649636185537 + 0.022580448344131115im,0.01620855302723213 + 0.007149574603014494im,0.013346674417508019 - 0.01944018592992556im,0.03192298057720164 - 0.002923716567949557im,-0.11762713227985802 + 0.043972991686664555im,0.025646636389556544 + 0.001503826839533571im,-0.18047818576887104 - 0.6108049745328095im,-0.18594771323902368 + 0.01993273400225349im,-0.0009977547094982622 + 0.056242017159112964im,-0.057398247532060846 - 0.060875559172984706im,0.04648361141009243 - 0.029539883578428433im,0.04930764982037189 - 0.006179976653397889im,-0.004537954658500556 - 0.0012012873194661901im,0.4762268275398912,0.41390862528250233,1.2216099490656191
-8.96,1.3322905988830809,0.013506842417821812 - 0.0004890967624363432im,0.010373803871309931 + 0.015998176541255228im,0.038853704200125454 - 0.011467176101134617im,0.040423024611814996 - 0.02081129247092805im,0.020076242297570143 - 0.16926791043947467im,0.3466579231818071 - 0.001462755185059018im,0.28689993059807883 + 0.18283030715657292im,-0.30930241883487397 - 0.40438759389839535im,0.16737778707519183 + 0.05720849632174345im,-0.06067378512567507 - 0.07758563605493815im,-0.0014627913192868918 - 0.0002295884996583973im,-0.017639921257559886 + 0.014928141518805577im,-0.003907486200033627 + 0.006272575120737408im,0.01411757856406481 + 0.017736932279808305im,0.024129147592049507 - 0.013801098703982832im,-0.03434319929539489 + 0.015783417755724845im,0.0887277328612628 - 0.04332986048792424im,-0.015744221767858415 + 0.22075978337741034im,-0.03889695816250219 - 0.4611448886716327im,0.2868999305980784 + 0.18283030715657297im,0.11580016116114272 - 0.12859201740801018im,0.011572439541498138 - 0.05390839901059258im,-0.040229303165071686 + 0.03268378353952142im,0.028369059738537063 + 0.0065592501261854275im,0.009298897476842313 - 0.007887403614266075im,-0.004170299494403104 - 0.00943823257172843im,-0.0022119993071183968 - 0.021794888033141602im,-0.00512498147007597 + 0.005922286704469737im,-0.02202279141727844 + 0.01230072875543989im,-0.020064737159184064 - 0.14571439949116421im,0.010833866928684677 + 0.03608041392527733im,-0.17465776192565335 + 0.09870101482416149im,0.19051817181828326 - 0.03471245572330769im,0.19957318819603476 - 0.5075850321143116im,0.10020822700026599 - 0.1226309812012322im,0.051928692880799446 - 0.02576862916163719im,0.03494338752483467 + 0.008246666706238085im,-0.012230041194875571 + 0.02145621387880699im,-0.003819129387007581 - 0.013920336821014562im,-0.005719537714022836 - 0.004912490777879092im,-0.016090015975213912 + 0.016014624412512588im,0.0009463598693858731 + 0.04349333403728224im,0.12238534180567012 + 0.1269295768773791im,0.06075905768403218 + 0.12614700094153944im,-0.3965174831751735 - 0.3283324892909078im,-0.15573001409810067 - 0.3581897081116564im,-0.19229940389086372 - 0.24196718841567946im,-0.022826002353840434 - 0.06170480101583243im,0.022176169216340337 - 0.00543865579167286im,-0.020857974813390637 + 0.015740267286661554im,-0.0043005669073485344 - 0.006917535637407421im,-0.00044851972672694954 - 0.002334043666469932im,0.026641728244029862 - 0.01767615208810175im,-0.02711889559594954 - 0.04092939130346528im,-0.05321615849293292 + 0.04498623321857903im,0.0666874761527193 + 0.03376525313473753im,-0.029701900435348743 - 0.053371968013986644im,0.1116554395443237 + 0.002670878197973443im,-0.0916134911728391 - 0.7023088774194433im,-0.23072214542175332 + 0.19131750975917028im,0.19031680645473045 + 0.013430935257208988im,0.022515871271528876 + 0.1352485506569058im,-0.061651214530018116 + 0.041718565834365284im,-0.011798022724435213 - 0.0020723276880018726im,-0.012731392165319535 - 0.015451724358736553im,-0.030470246664016477 + 0.009917463784925445im,0.0072278349207168 + 0.02187857275164097im,0.026566801156154157 - 0.00781718189037484im,0.03663977626674227 + 0.013112694564147164im,-0.14011563646217992 - 0.012876881906712927im,0.03922352051749914 + 0.019796205082947736im,-0.09161349117283915 - 0.7023088774194433im,-0.19347089161104816 - 0.06347839799668478im,-0.023723156400373507 + 0.04804535212678052im,-0.0302288758672368 - 0.10217627461100982im,0.057723849296174815 - 0.007977890824257686im,0.048762218864591846 + 0.021605687942191233im,-0.0034694699415808933 - 0.004846877229650564im,0.5699986060216693,0.4281293126741161,1.4046177548388865
-8.92,1.3367266176074968,0.004729534779140109 + 0.009566909692344605im,0.005740370093225637 + 0.013958913794607574im,0.04134245051919236 + 0.008611163491976912im,0.04925251265321606 - 0.029879397933903568im,0.1155790801842318 - 0.17044844195266148im,0.3225420068332117 + 0.1042676754130799im,0.1741166911580211 + 0.2612734453800797im,-0.09075040048230783 - 0.5172189155411447im,0.14196113037484206 + 0.22408507141692574im,0.00027684779213513547 - 0.113527920159247im,0.0014467146068862964 - 0.01616323972958815im,-0.028392769310054335 - 0.004363846521191243im,-0.009975277003322174 - 0.0016247783282507086im,0.008738171847145777 + 0.008687778203836212im,0.02277478275355186 + 0.011455834671069462im,-0.042019357671272003 - 0.016878932665267046im,0.09058567980598224 + 0.002395851845193862im,-0.10815009845160552 + 0.1969618895548272im,0.10604370485726891 - 0.4539506910862873im,0.17411669115802086 + 0.2612734453800796im,0.1932034921953473 - 0.11456866733709065im,0.008323896953577228 - 0.0664409690066947im,-0.06724553201988606 + 0.008700741650003344im,0.019374294085291153 + 0.019885006045425268im,0.0035918448380599616 + 0.003056184561000224im,0.002233623204908045 - 0.00926979590466276im,0.01507357611221831 - 0.01825235375112617im,-0.00780492173902489 - 0.010827885861105797im,-0.013757925675632977 + 0.028252659444207073im,0.012266592156861178 - 0.17584448973931432im,0.05329607544351812 + 0.02990760579769929im,-0.22065192281834384 + 0.0438489310390744im,0.028861988449830758 - 0.04449767617159914im,0.3985273705542803 - 0.295265072254672im,0.13651030762275074 - 0.13294127516693144im,0.04033314064545604 - 0.05247744395849062im,0.020324150355308386 + 0.005415786493209771im,-0.03409600725547199 - 0.0041501142884130485im,0.0046696361084656475 - 0.012954483897613429im,0.004877713348102283 - 0.008475935546158877im,-0.02052770422835298 + 0.013181044011290093im,-0.011601669930306065 + 0.0303070594873434im,0.05090998396308549 + 0.14430656010699214im,0.008181913842201249 + 0.15444137008919107im,-0.34562329424397287 - 0.32111118059318483im,-0.06618101573575216 - 0.35262079889217346im,-0.16303437668160375 - 0.3635628353801416im,0.04134729268204166 - 0.012518714954770548im,0.017942115237843413 - 0.010631158493957309im,-0.025902554887182707 - 0.0003392091663442548im,-0.004013394583009275 - 0.0036123020483723504im,0.0012071738196998954 - 0.0007364649155420599im,0.037429108326430524 + 0.013576319601056217im,0.022209430634833903 - 0.05357005145483379im,-0.05986205428093896 - 0.0026079189802734075im,0.04284163394810189 + 0.03871370387855968im,0.0019228078418601082 - 0.06541778472496905im,0.10145059448063906 + 0.048763092427884264im,0.04522748433483829 - 0.706592938865676im,-0.3082864740647987 + 0.06904364874311603im,0.14200762676139456 + 0.10752942035577488im,-0.044039506239168434 + 0.11590364127495216im,-0.08432616155186211 + 0.0034480770452055528im,-0.013421723816492629 - 0.01098097242019474im,0.0021169896314764563 - 0.02746926639458499im,-0.022526281059322327 - 0.013143258753661683im,-0.017657006726744792 + 0.013879409242945891im,0.020548911346434308 + 0.019076131818070816im,0.03310071896813547 + 0.028477245051206936im,-0.12637426071979252 - 0.0806531166425927im,0.03970815158486591 + 0.05382568837266631im,0.04522748433483842 - 0.7065929388656762im,-0.14447515322888382 - 0.14635492463098218im,-0.038149442750253046 + 0.028094568332227166im,0.02569719356691039 - 0.11520930465733366im,0.05400788521484955 + 0.018430535826232223im,0.025849436284850227 + 0.04415096947175685im,-8.262191280674719e-5 - 0.00747228354085989im,0.6215378317215937,0.4378700122797927,1.4131858777313522
-8.88,1.176163500325823,-0.0036429985367807984 + 0.004121345353284652im,0.005321054965203437 + 0.017587636114780536im,0.031255388444195814 + 0.024518656066404im,0.07020410874620876 - 0.015248054499514673im,0.20995235216394334 - 0.10961821550659326im,0.2807295945208518 + 0.18577118445608523im,0.06313327089073978 + 0.25079680452656905im,0.13652293678082897 - 0.4835985762347523im,-0.02704214663435158 + 0.3152744116772311im,0.0790206415332462 - 0.09016156087612051im,0.025596532650087045 - 0.018619717857405432im,-0.01272583141438261 - 0.02688962289830913im,-0.0025879790554616455 - 0.012533298845215958im,0.01152651501472612 + 0.021870447473854554im,0.003983894768486376 + 0.015580466668750775im,-0.014742482072496512 - 0.03847516364572249im,0.07437237358578594 + 0.04104683382981457im,-0.18012048368155242 + 0.13159446866445135im,0.2489421250946526 - 0.4018880035148655im,0.06313327089073967 + 0.2507968045265686im,0.26094497277981094 - 0.041889059144015584im,0.027094419151710264 - 0.08870970128867955im,-0.06949834711222419 - 0.03287922810977662im,0.006160307263773776 + 0.023047703760277895im,-0.005936095585933089 - 0.0013955273721759072im,0.005771165316654628 - 0.006585088237246085im,0.021147133477010277 - 0.01469820750570291im,0.00919694797518358 - 0.014391993631210683im,-0.03723404017369265 + 0.03867063492790375im,0.07063773611258431 - 0.17816736137428918im,0.09336347156192588 + 0.07300860475154361im,-0.23418883656577696 - 0.03689055565517938im,-0.015698391796347955 - 0.16871118648283817im,0.42655975924872175 - 0.02270154690289686im,0.19368574407980377 - 0.12079467374220096im,0.07233453870976002 - 0.07153464065327954im,0.027863356355613742 - 0.004097782640430503im,-0.01621658320834727 - 0.04252812435294422im,0.010776652757889933 - 0.009785801974262999im,0.009866102548229398 - 0.00040095670175470085im,-0.026075930410001356 + 0.0030412867799794138im,-0.016430286113136107 + 0.020709738376486018im,0.0008043465888293005 + 0.12235235119390438im,-0.06428894063469431 + 0.1590339218938895im,-0.31497996730142447 - 0.3059704672373825im,0.006393417753899917 - 0.3348887387053724im,-0.067931225786491 - 0.44872063887601704im,0.038345145453138135 + 0.07152497223373482im,0.026094865721012606 - 0.01784321600746194im,-0.015673204734175484 - 0.016563376113903645im,-0.0052739912589145985 - 0.0061524263133370775im,0.0007144412099641295 - 0.0010259216967468618im,0.009262620428836027 + 0.033055944284746105im,0.045708007333446224 - 0.012346370651968315im,-0.03393140687781878 - 0.018310140976863114im,0.03285359022817488 + 0.03819373283928584im,0.02402331808641676 - 0.061234683565359084im,0.06094721810348677 + 0.07978154894342705im,0.13252638448996773 - 0.6223833208506017im,-0.2985752082372499 - 0.07546524942436485im,0.05475190277199062 + 0.13686934924956873im,-0.08018381686175531 + 0.06694983276751593im,-0.0761184150897147 - 0.04328163506846442im,-0.005304145190224791 - 0.022158002748960067im,0.025602003292434276 - 0.01923015211758394im,-0.011876781326758372 - 0.009119912173461527im,-0.010261262433555789 - 0.01075230265366202im,-0.00811718585247553 + 0.022436271551358116im,0.02541100173920359 + 0.04300998584809484im,-0.07936195391097778 - 0.13033054143845074im,0.014366017165594137 + 0.0883716864860954im,0.1325263844899677 - 0.6223833208506017im,-0.05739352228301625 - 0.18097475807036675im,-0.038563264709404216 + 0.006581105490912207im,0.07312570370012964 - 0.08825735104767428im,0.03555376394511236 + 0.035540008845153626im,-0.004083953181079622 + 0.0417868384445904im,0.0047870678340274225 - 0.007739976848886415im,0.6124674605686969,0.4349596149275664,1.2447666417012033
-8.84,1.0053180529297614,-0.0012748023618980504 - 0.0020576010733942295im,-0.003892247838200173 + 0.023346309554886223im,0.014874476813728804 + 0.03585779748633977im,0.07761551080656343 + 0.01300858031466116im,0.25719525558679146 + 0.004323125335170317im,0.2312575387944008 + 0.26616725890074616im,0.020875819062730505 + 0.20644495372403815im,0.29076137786042006 - 0.3665850940341893im,-0.2068058499122451 + 0.2625161255542117im,0.11237615412423295 - 0.01614765990095296im,0.04332140414505271 + 0.01166146822007684im,0.012011537424164154 - 0.021141543689768512im,0.011265214671370581 - 0.009105111513324694im,-0.011744416567751614 + 0.02518390615932508im,-0.0023837643094898604 + 0.008032303469554386im,0.01279344598975344 - 0.03157783450040639im,0.03657541046257026 + 0.06753549812788233im,-0.21141522210567062 + 0.035869880296560304im,0.3745719535197158 - 0.3005802179847112im,0.020875819062730228 + 0.20644495372403815im,0.28550180253206775 + 0.06309225710545704im,0.07117365313372756 - 0.09926672598485078im,-0.04486484969257877 - 0.06595531136244033im,-0.0019990598252664147 + 0.021022748047835806im,-0.002596931507370411 - 0.010873421479084471im,0.008824086394222982 - 0.0042218667065970095im,0.03339895931913192 - 0.0028290595689852115im,0.016000695506831655 - 0.004723061003898557im,-0.05595739103737842 + 0.02186730807296422im,0.1190102811638299 - 0.14580011427449716im,0.08824856293989956 + 0.13648741146587912im,-0.2063146159110802 - 0.11907830927407964im,0.06179757382001094 - 0.2449762157210958im,0.31485857820509067 + 0.18939505410525187im,0.25266423637329083 - 0.07442368789865358im,0.11204595901205806 - 0.050068370667335604im,0.04340905679471981 + 0.011923591586598122im,0.027271891489502334 - 0.043698399732020374im,0.017870420179261624 - 0.0006945009328484645im,0.006200705276012318 + 0.006551472253252132im,-0.01965821356681081 - 0.010992822129351734im,-0.016410787221642603 + 0.00449028778081542im,-0.030061366188509 + 0.09150138178622479im,-0.1416770691102996 + 0.11531878808873322im,-0.30431035099085374 - 0.28533768424509165im,0.08317855694949464 - 0.30764062834329414im,0.05278602061322767 - 0.4749282928064585im,-0.024098705258398977 + 0.12200276614585691im,0.03823000284463627 - 0.013434831968225605im,0.005659189257542012 - 0.01743335832055979im,-0.0006184705948313535 - 0.00770137055376813im,0.0024915503441643298 - 0.0021138693741832634im,-0.011963320622831007 + 0.022085497140631512im,0.03363593245869896 + 0.012771163315054367im,-0.025103159491032874 - 0.018996337290236514im,0.025647646170470804 + 0.040255930799976455im,0.03984515133298091 - 0.057077033781117434im,0.014137087205602868 + 0.07969450471878886im,0.14031464908582414 - 0.5306784768851694im,-0.22400084923425406 - 0.1799702647736278im,-0.007048042572835391 + 0.11404690603344957im,-0.08106583807088447 + 0.017306892216619008im,-0.04241699901198933 - 0.07462642372125956im,0.011446783729922602 - 0.02265752119250311im,0.03135325369878574 + 0.00614730726587812im,-0.01630514416855828 - 0.013999854954092672im,0.008582078725959076 - 0.009262109510043231im,-0.022618499339391855 + 0.004689186344502415im,0.011092660273702096 + 0.056002704893895666im,-0.01768386375895165 - 0.15296717918889655im,-0.03370795363337736 + 0.10438271204377904im,0.14031464908582422 - 0.5306784768851699im,0.020815988610195554 - 0.1638536865265117im,-0.029960748809231524 - 0.008691175460145986im,0.09087230752400602 - 0.047893287093806615im,0.015561884366242168 + 0.03687319646668808im,-0.018175438498841758 + 0.02414053691250812im,0.009454484010329525 - 0.004615441869535214im,0.5881280642051689,0.4350340336901268,1.0613569537703393
-8.8,0.9063821636604473,0.004868608946196906 - 0.0007712748088377717im,-0.017658006383817437 + 0.020101554031346724im,-0.007611674227545858 + 0.03343571937967818im,0.07015424065550172 + 0.04028856645187549im,0.23583649943357876 + 0.12777610155396074im,0.14499951325816396 + 0.34937320968409596im,0.026466307087962965 + 0.20324310023365932im,0.3756579041009954 - 0.22401599381913934im,-0.3129675466222013 + 0.12435395471989145im,0.08734602781067707 + 0.04737471326805939im,0.01987579767745942 + 0.04799017831199125im,0.015141431392556852 - 0.004136487824157541im,0.014940144502376554 + 0.004217350295857211im,-0.019830980376628303 + 0.003429184753174132im,-0.00076969997944734 + 0.004072712593041291im,0.02337676072657774 - 0.00950059995853152im,-0.011423399818228524 + 0.05854369413485501im,-0.18001432829338632 - 0.05848175246922816im,0.45693200617984797 - 0.15058997450276634im,0.026466307087963298 + 0.20324310023365955im,0.2624944568808686 + 0.17559511161555044im,0.12891107309441316 - 0.07765214357599619im,-0.009377339597950188 - 0.07818773383099334im,-0.009567722233948056 + 0.019606959547350335im,0.006924035282105274 - 0.011712789342874652im,0.01166938976974694 + 0.0011430039358563842im,0.029980517707886914 + 0.016054802717707276im,0.015547879692681923 + 0.002868858652308227im,-0.057883339913175666 + 0.0014576008498285472im,0.1396386754905282 - 0.10375357707514296im,0.054187315330539984 + 0.1793544952951603im,-0.1415532586879576 - 0.1823740981801189im,0.1512137544328501 - 0.22847681359300448im,0.13366175815358072 + 0.3064426718291266im,0.2928309467661876 + 0.011230792232725804im,0.12268241759451255 - 0.0047742614739061835im,0.031429193169595464 + 0.03920267414536734im,0.04921893042874283 - 0.012683500630283862im,0.012247786864511515 + 0.015889647306707496im,-0.0010209400547884534 + 0.005400464465091283im,-0.0036371569311300376 - 0.01147082761460929im,-0.0011398993879908439 - 0.003334913775986754im,-0.039583009096142846 + 0.05024529231783053im,-0.17983780666380103 + 0.02083891082815642im,-0.32532999870360263 - 0.27721940025460623im,0.15922697377314518 - 0.24402899868556943im,0.1718795556313118 - 0.443369681116326im,-0.09896420332749806 + 0.11809436014512328im,0.04221353240010421 - 0.005363353194459294im,0.018254025114782423 + 0.0017411959731749704im,0.0019147191513248533 - 0.0035652080100643004im,0.005326150800545385 - 0.001119998933920376im,-0.016072351998505395 + 0.0065811636168545936im,0.02041743830265043 + 0.023854395977358726im,-0.019658688392269818 - 0.02417245503041887im,0.020062366056417893 + 0.04405614778536267im,0.06070234992123087 - 0.053319701990522814im,-0.01890741712123757 + 0.05696654652445478im,0.10886331659445363 - 0.47470317609927165im,-0.12696147517114267 - 0.23278104456270843im,-0.03634705126286695 + 0.08303880229135652im,-0.05989096631320421 - 0.013412169731786291im,-0.00015481054713689275 - 0.08021619807368988im,0.02155301151228024 - 0.009908206108355999im,0.016191461389381778 + 0.023700086393269315im,-0.00825362695727615 - 0.026340271085238884im,0.014845219108473178 + 0.004389564738063494im,-0.020870218641416534 - 0.013435566059081304im,-0.010987774787609058 + 0.06440418671035142im,0.04842782689517715 - 0.14728595300741337im,-0.08794574614725831 + 0.08707554408927214im,0.10886331659445378 - 0.47470317609927204im,0.06883589350060623 - 0.12159799431747687im,-0.017915562527725387 - 0.01626161126251864im,0.08816134756362898 - 0.01572987632463977im,0.00443428647735782 + 0.02996214214625697im,-0.01810292659960147 + 0.00984003122018285im,0.011128783928043059 + 0.0009116821592612528im,0.583274936862653,0.4432992411933681,0.9494063521985436
-8.76,0.8724139926509162,0.005237961364319045 + 0.00792956376779135im,-0.028738647898343572 + 0.007514673423378832im,-0.02161619909355454 + 0.015860846848422705im,0.05650766589040952 + 0.062312739820982024im,0.15757378975319208 + 0.22663242305261588im,0.01175054526937968 + 0.39342985968132443im,0.00983802620201718 + 0.2592663736059696im,0.4016673160916963 - 0.07643014666796034im,-0.3283186228534582 - 0.04119167611427342im,0.042932009070897136 + 0.07523664678301978im,-0.02519860092360709 + 0.04587594688100886im,0.008961554777656389 + 0.001019494015505437im,0.006733586813637167 + 0.015040221490479462im,-0.004285515346957005 - 0.005627364306275052im,0.00035330969544119443 + 0.005921160457186942im,0.01287529596258543 + 0.007410191209673991im,-0.02915689262778903 + 0.014487144954496559im,-0.10651487686502387 - 0.09818719666402774im,0.46751656507673583 + 0.017770429118586107im,0.009838026202017291 + 0.25926637360597005im,0.19099465099249685 + 0.27599881739375604im,0.17150885926975357 - 0.016967483833558564im,0.02252410099341319 - 0.07314444235686839im,-0.01802293654858292 + 0.0139145439410824im,0.01347427907482313 - 0.005976138175445648im,0.010116260860748242 + 0.00827362583951152im,0.018469923633695175 + 0.025050038363288517im,0.013243468790999278 + 0.008460129295794767im,-0.051327294371760424 - 0.013381957145484447im,0.1475651327116963 - 0.07110803342429843im,0.018644125969362244 + 0.2125035038843506im,-0.05486476560399535 - 0.21041987686904332im,0.19029339652446897 - 0.16786520029335564im,-0.0762749659934836 + 0.31972363725025704im,0.2803771391241298 + 0.1224913157828527im,0.10141382717639934 + 0.03094648945678028im,0.003130120013639281 + 0.044391850383054626im,0.04352165637199172 + 0.01726641081579258im,-0.007893286469821226 + 0.01892654018881875im,-0.0002209464426859799 + 0.00046741138659672885im,-0.000759914433529169 + 0.0012851325779466628im,0.008946477006602676 + 0.005398432438349523im,-0.019752160292341545 + 0.022722936968148803im,-0.1429559786832216 - 0.07637958166049207im,-0.3564191065889324 - 0.3143981462188802im,0.19799113228242257 - 0.1438704126543964im,0.26159868382695967 - 0.35988112470464206im,-0.15197816738688985 + 0.07336517250117465im,0.04613708300461079 - 0.002474077744135592im,0.009235396289734472 + 0.023323441046294444im,-0.0005305720053083122 - 0.000784881820342768im,0.00754026401985325 + 0.002212210601369293im,-0.009677407357778802 - 0.0028910331149263773im,0.004877052486483837 + 0.03083666824353369im,-0.012143301777674089 - 0.02963063938520721im,0.012632694275165678 + 0.05231337955492488im,0.08885344804928254 - 0.03506445941830547im,-0.03295993155271324 + 0.02714382076039276im,0.07183718441450802 - 0.4498840083767479im,-0.03026128547565507 - 0.24252455484763608im,-0.05203037674842216 + 0.05513715887171887im,-0.0373244585001109 - 0.022141480801974305im,0.03295122711538334 - 0.06397324244066438im,0.019024338795439646 + 0.002672254691117097im,-0.002716097297796715 + 0.024414464948766344im,0.00899404820906889 - 0.028261197186366688im,0.008852239876893524 + 0.01757208152455797im,-0.01213153499477167 - 0.02416070171310217im,-0.039529623238110094 + 0.06026563077833585im,0.10459712670159106 - 0.11070311025184179im,-0.12174973189053315 + 0.03934758253005406im,0.07183718441450795 - 0.4498840083767481im,0.08980547377818274 - 0.07750859987420086im,-0.006341151402041011 - 0.017233113103599575im,0.0790059487276988 + 0.005008865713573705im,0.0007690265972250538 + 0.024075661727614463im,-0.014273745478297486 + 0.002114574650293053im,0.009589916414502372 + 0.005953533545890062im,0.5944644913642666,0.45767684998986274,0.899768016753496
