E,DOS_centerimp,G-6RLuu,G-5RLuu,G-4RLuu,G-3RLuu,G-2RLuu,G-1RLuu,G0RLuu,G1RLuu,G2RLuu,G3RLuu,G4RLuu,G5RLuu,G6RLuu,G-6LRdd,G-5LRdd,G-4LRdd,G-3LRdd,G-2LRdd,G-1LRdd,G0LRdd,G1LRdd,G2LRdd,G3LRdd,G4LRdd,G5LRdd,G6LRdd,G-6LLdu,G-5LLdu,G-4LLdu,G-3LLdu,G-2LLdu,G-1LLdu,G0LLdu,G1LLdu,G2LLdu,G3LLdu,G4LLdu,G5LLdu,G6LLdu,G-6RRud,G-5RRud,G-4RRud,G-3RRud,G-2RRud,G-1RRud,G0RRud,G1RRud,G2RRud,G3RRud,G4RRud,G5RRud,G6RRud,G-6CCuu,G-5CCuu,G-4CCuu,G-3CCuu,G-2CCuu,G-1CCuu,G0CCuu,G1CCuu,G2CCuu,G3CCuu,G4CCuu,G5CCuu,G6CCuu,G-6CCdd,G-5CCdd,G-4CCdd,G-3CCdd,G-2CCdd,G-1CCdd,G0CCdd,G1CCdd,G2CCdd,G3CCdd,G4CCdd,G5CCdd,G6CCdd,T_RL,T_LR,DOS
-9.0,0.8245888429377559,0.01323596997148897 - 0.0110856966006837im,-0.010187951183176317 - 0.0022143118404862163im,-0.010775349796497363 - 0.008782007817299415im,0.0036149420796288334 + 0.02201420951444406im,0.03428216518017568 - 0.03081584362523816im,0.021984901670236097 - 0.04583344018214833im,0.6665453909738845 + 0.21428120658348407im,0.09823488101670087 - 0.09417254772744202im,0.11918219779016925 - 0.031616490176586715im,0.01411859055117871 - 0.04802993807248448im,0.02328218748554959 + 0.03033170783271602im,0.022046537830620088 - 0.017295322213784686im,-0.0017331089001610394 - 0.006628626776304649im,0.013716864844052521 - 0.0002981894366546752im,-0.007256085001077274 + 0.0009297835048506951im,0.016060815964276956 - 0.021437933410489746im,-0.017890076230029722 - 0.0344284041876177im,0.08417662672457708 - 0.03648461926359027im,0.0020079809348999833 + 0.08483321468994431im,0.6665453909738849 + 0.21428120658348407im,0.1869229144532239 + 0.0002541920033276579im,0.04637218952771835 - 0.12176817805357985im,-0.0629318687754896 + 0.027864608125644397im,0.0067060024482956705 - 0.012627482925437446im,-0.014112493312077656 - 0.003904001060837218im,-0.007499226380810551 - 0.006356448715788603im,0.015923496344488815 + 0.008816346623408631im,-0.0008821953030297117 + 0.018145421510822417im,0.014227486888787558 - 0.00877939094583406im,-0.052633697588073444 + 0.009428532089203159im,-0.04196743382439826 + 0.04053263999272847im,-0.20695706383818935 - 0.04219835516914971im,-0.15181433383454823 - 0.3338239556328924im,0.1025870558332624 + 0.4826875417520218im,-0.022154467848613583 + 0.009805171350150521im,0.028756135677215165 + 0.1730090231387385im,-0.0584443093801753 + 0.008306965060719183im,0.01697441169937681 - 0.01453475354675638im,-0.0014403795937257807 + 0.018041769053083526im,0.0013614415773679925 - 0.010356778198993725im,-0.003965225138920702 + 0.007358608427905224im,0.00047644670896334566 + 0.005774316812884651im,0.0655443315830489 + 0.021011462322142488im,-0.06829304078562826 + 0.03592591616643027im,0.1058326964944943 + 0.1987689213167832im,0.3529578030753222 - 0.02639236372786546im,-0.3379984216647435 + 0.3203165838553261im,0.06736150005352022 - 0.10662130382291769im,0.018072340925974668 + 0.09917472843552826im,0.0065321300518988885 - 0.0615067880243681im,-0.01921959199764558 + 0.017611626316632968im,0.006589910091261933 + 0.013991028176089094im,-0.004349977309337457 + 0.0018636026852728888im,-0.0006415576249949942 + 0.00039031129621153535im,0.0004538780986003091 - 0.026024462076874616im,-0.015995741232977707 - 0.003928923122685038im,-0.011042548489739777 + 0.02499710255464776im,-0.03381003802269524 + 0.012460697787410982im,-0.020546464430053927 - 0.39881673943623974im,0.0689971874461857 + 0.04426944343840898im,-0.06377210298466732 + 0.13838747996566517im,0.011825623592917237 - 0.061351223354334815im,0.015324182904322052 + 0.014539952502547592im,0.009247993001326992 + 0.0015694194116798491im,0.0007950211803323269 - 0.0002203856087002074im,-0.007988806459177968 - 0.0027385200940153688im,-0.01091423980986838 + 0.0032495237108782007im,0.010897460006830367 + 0.018925198025957584im,-0.01719848256389485 - 0.032323379047990916im,0.04314265655802478 + 0.04554150131909519im,-0.04920971948622946 - 0.04986606032761616im,-0.020546464430054062 - 0.39881673943624im,0.002890682439026949 - 0.041992168736457086im,-0.00486079411794231 + 0.06115465963892323im,0.017747837912568024 + 0.003325609700867536im,0.0015826923080646598 + 0.023943642453954476im,0.009677900388845034 - 0.0024727125520630864im,-0.00414758583038125 - 0.002062817519644088im,0.5345287850591091,0.5654518296859161,0.7976334788724797
-8.96,0.8545263149876001,0.01770433641686429 - 0.0028197167664515627im,-0.006850355656137226 - 0.008360484495959039im,-0.007678054464103803 - 0.01251693885877545im,-2.7275475085279275e-5 + 0.01988169080514859im,0.056201784603069876 - 0.016643876890646163im,0.04481088530606892 - 0.04252827516999723im,0.5708505443294349 + 0.4019764166423276im,0.11803369863502447 - 0.030418975946051127im,0.11842898666450404 + 0.027312796378830738im,0.03309656338426317 - 0.03937331649366066im,0.0002633570396402699 + 0.0388489384725899im,0.02601624567196062 - 0.0010651240612754487im,0.003801378568005445 - 0.006139904780668131im,0.009392822145491728 + 0.005857491395613278im,-0.006141338073507627 - 0.0041443420991609786im,0.02536075018481881 - 0.010253099230184326im,0.0018058062845394268 - 0.03799310070241405im,0.0894069309909675 - 0.009335667866374672im,-0.04004753372153662 + 0.08642272942165552im,0.5708505443294346 + 0.4019764166423271im,0.14933510511822734 + 0.07956713481788522im,0.11225705932876305 - 0.07476248263231974im,-0.06416838589266022 - 0.014843773749111094im,0.004450379995617723 - 0.005124647377088323im,-0.009661170163638376 - 0.013891480638378504im,-0.00026453560644101014 - 0.005905472140974202im,0.011547304729838469 + 0.014660045584684714im,-0.011280224475016238 + 0.018678221401810646im,0.011620623486370597 - 0.008086097316140638im,-0.0655909236396557 - 0.010825957837639563im,-0.06955860125867667 + 0.010549606607056077im,-0.15723873926704482 - 0.15863382755509597im,-0.0034797513941360967 - 0.37145982060444405im,-0.0020541369961261536 + 0.48618068062058045im,-0.004322914761395677 - 0.020987096281914884im,-0.032558010210390884 + 0.17211519597872446im,-0.05239191017958714 - 0.016190989954160486im,0.022158138691360543 - 0.004323984688603781im,-0.015288135329073218 + 0.013533811701391887im,0.006714127721851505 - 0.008658195486825233im,-0.006918331541692916 + 0.004604927080248531im,0.0009429430011899404 + 0.006939555366725563im,0.05888196234565288 + 0.03417250634713118im,-0.07529529735027268 + 0.02217404606903323im,0.1011636231599445 + 0.21408361644250248im,0.3377741510535771 - 0.011232397665121886im,-0.4308264010832469 + 0.1836748155459923im,0.10767700794556917 - 0.10821190924447735im,-0.014001225278342928 + 0.11346075358811256im,0.028502387606703608 - 0.05541397860949337im,-0.018966760427663293 + 0.007989549263761699im,-0.0034098560314015577 + 0.011547584914141668im,-0.0023447498907998767 - 0.0018524699713511066im,0.001402850123015799 + 0.00025280663872626226im,0.010866646869442904 - 0.028387517747644787im,-0.014424007369973214 - 0.011994013326231042im,-0.013919979480780727 + 0.02869287152411024im,-0.03436818219135834 + 0.002024247515679386im,-0.04372056167856658 - 0.41133261458247183im,0.062061075885452795 + 0.05410319962491251im,-0.10561370869983383 + 0.1202999013656897im,0.030970812586978445 - 0.04327616500250722im,0.004166182290519209 + 0.01713303612570081im,0.006976261688582569 + 0.005273119284269266im,0.0007786868187607092 - 0.00011958383844385198im,-0.006566163738328156 - 0.004400689224961875im,-0.011893876328644996 + 0.0020938279259143993im,0.006171908960830725 + 0.022950166730046552im,-0.005017835588342697 - 0.040630513705853404im,0.024695299046282766 + 0.05893967565977511im,-0.04145855144400823 - 0.06719374152363917im,-0.04372056167856644 - 0.41133261458247183im,0.01725923105336814 - 0.043980529419787126im,-0.014096820330814969 + 0.05089886958138549im,0.011918802116918462 + 0.00590894035973733im,-0.007909724234636921 + 0.020699723013960145im,0.007163387974170725 + 0.0017963596046579723im,-0.0025603220184219296 - 0.004837115217253686im,0.5302706006296677,0.5585095098944451,0.8226652291649437
-8.92,0.896690192436597,0.016665394216438378 + 0.006785440829867718im,0.00040640800637254987 - 0.011577182089127256im,-0.004143240278136021 - 0.01753147152844049im,-0.001229588310484503 + 0.01980247171236164im,0.06690546105694438 + 0.011581410419318471im,0.06999995270370768 - 0.022640335654602134im,0.42536289608514594 + 0.5544341549581249im,0.1070021408890782 + 0.02617720467762004im,0.09084751682554798 + 0.0799421433084857im,0.04711194153572851 - 0.022808014474237595im,-0.02259237955457867 + 0.03142340057710351im,0.020669546724721467 + 0.012408159779761996im,0.00724319889653071 - 0.0018171335926326756im,0.0029989959091174935 + 0.007843203911566171im,-0.0020408194095036837 - 0.006726373880927018im,0.026120071221549548 + 0.005876244934018908im,0.020945554777450432 - 0.030382463199610053im,0.0846178945586168 + 0.015738782664758345im,-0.08453844022496743 + 0.06332901396796208im,0.4253628960851458 + 0.5544341549581249im,0.09237935351215974 + 0.1223921406667849im,0.133252380815184 - 0.0034248838479254903im,-0.039612917535022586 - 0.04241091496333463im,0.0019281609038024547 - 0.0048379260701383615im,0.0009149178443352453 - 0.017357919504193964im,0.0013310670830119667 - 0.002844083707190907im,0.0041280603286723075 + 0.01983154736073898im,-0.02199376392107801 + 0.011246157395197243im,0.015664003280142995 - 0.008784184599682403im,-0.06819013734283744 - 0.04463157126702679im,-0.07546595470824469 - 0.02461985212412897im,-0.04870291647107157 - 0.22063075382393404im,0.14831203801556794 - 0.3454304900947414im,-0.10751783709483333 + 0.4649320367065004im,0.029231975908009765 - 0.0380371401386388im,-0.08719756484128495 + 0.14472298095128425im,-0.03821996526410846 - 0.034404640377416106im,0.021200827965844507 + 0.006308573854762498im,-0.02137111109778093 + 0.0003725432516659189im,0.011508052565645282 - 0.0035513109282705544im,-0.008425815517679713 - 3.859501782195934e-5im,0.0006423690119342976 + 0.010163655103542762im,0.04724159232991588 + 0.04672350537763639im,-0.07898640237580312 + 0.005311147133963596im,0.09228365177749685 + 0.22315317603573104im,0.3443734729070851 + 0.003138293041195825im,-0.4583488221556754 + 0.04876946725110587im,0.14358125513034975 - 0.0827791337832785im,-0.05453212669925174 + 0.10622133122602911im,0.042877112674398844 - 0.03994079472227226im,-0.016634533974533315 + 0.00458159409073527im,-0.007687436951159434 + 0.004608038901668128im,0.0020870884233174184 - 0.0035040903573504856im,0.0035418380366828133 + 0.0011890819971115366im,0.021916552263442277 - 0.026962666643911455im,-0.010772177165460448 - 0.020956779457916706im,-0.01783138300629748 + 0.03294750620089367im,-0.033793912157506885 - 0.006721043214827244im,-0.06314104802066098 - 0.42993259155435726im,0.051798671977241736 + 0.06216166297140371im,-0.13962645049899314 + 0.09202026066353367im,0.03774501065060938 - 0.02470465386675616im,-0.0038876243103895527 + 0.013798096883668917im,0.0043927824248886456 + 0.005905417234014934im,0.000247322620972458 + 0.00020896224953507702im,-0.004427973865118566 - 0.005471332054284959im,-0.013401891493770845 + 0.00014357827813860492im,0.00048013356703954313 + 0.025469464604335364im,0.010469084897997505 - 0.0411673328331094im,0.0038402934040846115 + 0.06374027201192588im,-0.027376321890850326 - 0.08222710911452236im,-0.06314104802066084 - 0.42993259155435737im,0.03590122788187617 - 0.04143701820990771im,-0.01760985878846259 + 0.04054782377615752im,0.007406352273036616 + 0.006057639473147943im,-0.013625042910601152 + 0.015471150276148524im,0.0036094136983219867 + 0.0036800341689349073im,0.00024431645917386826 - 0.005685754800903793im,0.5311832826678813,0.5540832475261557,0.8598651831087146
-8.88,0.9503165139184759,0.01068332031670718 + 0.014490810210597083im,0.009326316776886244 - 0.008961767677768627im,0.004837955070786038 - 0.023932200809787366im,-0.004412980022680899 + 0.02436464631818879im,0.06025930711246672 + 0.04300005201013757im,0.08271250182756894 + 0.01546149316827869im,0.2401445514315758 + 0.6595707298274549im,0.07539271159973 + 0.06760284365508623im,0.039877854250085464 + 0.11412789762827602im,0.05307745865032615 - 0.0014366835817875565im,-0.03597660064014031 + 0.012025261589038777im,0.010035537574467839 + 0.020069763927224114im,0.0066376596206399715 + 0.003517013568328427im,-0.0023752157649702997 + 0.005115350745605312im,0.0021743744729917185 - 0.006012214465332288im,0.016183117828372517 + 0.019248536097109914im,0.0328322204860388 - 0.013365264690878618im,0.07641902862749311 + 0.03453213333285528im,-0.11384728165921282 + 0.015836315308945192im,0.24014455143157598 + 0.6595707298274545im,0.03410898068836303 + 0.13770267882702308im,0.11284759545478458 + 0.06031815313099092im,-0.010598070769181997 - 0.0468684940655769im,0.0028722823777418832 - 0.006196384853387691im,0.01031824781575911 - 0.0127816560181673im,0.0010179756964521715 - 0.0020729384867360086im,-0.007489681253890401 + 0.020806609763494105im,-0.02621247585747751 - 0.0028895522550298294im,0.022733595278455747 - 0.0016055023832130793im,-0.04825697345054162 - 0.0832516992262184im,-0.0659235126076709 - 0.051394172519588714im,0.07518747211932202 - 0.20878812273873001im,0.2814070649456676 - 0.2599468243301935im,-0.20688136772373536 + 0.4152759424828464im,0.0683891304803647 - 0.036081402144636975im,-0.12343214104855199 + 0.09823848278862381im,-0.01845027229233149 - 0.04502276323151946im,0.015729143595483674 + 0.0143044040758269im,-0.016913011785717795 - 0.012829738639029826im,0.012362161377101506 + 0.0049769403267530465im,-0.006342376558293059 - 0.005506511102662803im,-0.0027392443490382367 + 0.014411800815156875im,0.03011329754515333 + 0.05537680218642696im,-0.07872872471929138 - 0.012234243386442287im,0.08682711534115947 + 0.2255187853032728im,0.3615984356229071 + 0.03008640199394057im,-0.4421268198661059 - 0.06638816031197922im,0.16346335594660788 - 0.04382731419685369im,-0.08606823473267829 + 0.0784525583523322im,0.04747242620567446 - 0.021515423270186115im,-0.016320805247561142 + 0.0024722943577825565im,-0.006522043289644359 - 0.001517836596977531im,0.007959596124733966 - 0.0010263664631748224im,0.005665464928127946 + 0.003870045147457408im,0.033243901570451324 - 0.021184028162752003im,-0.002836416165523818 - 0.030268221314128988im,-0.024284761420719884 + 0.037516944516660766im,-0.03272439722732777 - 0.015397952517912402im,-0.0761807221874953 - 0.4543382876221128im,0.03904840149561327 + 0.06746714241299658im,-0.16658206283737853 + 0.055670244444808024im,0.03700775075821526 - 0.010528192459308878im,-0.007839692023513102 + 0.00877979220004386im,0.0034862364894522792 + 0.005468783590978257im,-0.0006197296674917878 - 0.000183000530685716im,-0.0015623216442905272 - 0.00509487473091705im,-0.014691535200143522 - 0.0033531039940045203im,-0.006011374200412767 + 0.027003486560240892im,0.024066489411382598 - 0.03374713860306089im,-0.01589023643987351 + 0.061468413272171736im,-0.007913946030121808 - 0.09391311895791729im,-0.07618072218749562 - 0.454338287622113im,0.057170811114041986 - 0.03027929106790039im,-0.017476880338199385 + 0.03171254316004744im,0.0043193829350198654 + 0.005058735211912891im,-0.01667685077509174 + 0.010605208375620722im,0.00043458047888603516 + 0.003721982075212749im,0.0025252806437711236 - 0.004941843795672749im,0.5366519987731857,0.5540380494223273,0.9086765752442258
-8.84,1.0106155735957791,0.0008578197312371306 + 0.018060545177757917im,0.014777162741799086 + 0.0009377040286067243im,0.022825400388898163 - 0.02342464132064356im,-0.016027549792164242 + 0.029083142398878326im,0.0389447051798215 + 0.06771512060684558im,0.0693410748667374 + 0.06039177537088591im,0.028775972176319664 + 0.7054937923238631im,0.031146296959863803 + 0.08909455913908675im,-0.02376771820435159 + 0.1180291968952663im,0.04926615576190425 + 0.021245187600252038im,-0.03462619093404408 - 0.010979093434060613im,-0.002260014385319299 + 0.020802528647408364im,0.0027929507413875483 + 0.00674103212337109im,-0.0034070757690594458 - 0.0004399870259854078im,0.004629577798951475 - 0.0031957177655973818im,7.402661110645411e-5 + 0.023015944802953808im,0.033290370120795464 + 0.007283836005333142im,0.0699296217649791 + 0.052796789586025294im,-0.11516719864929226 - 0.044688847133753914im,0.028775972176319775 + 0.7054937923238632im,-0.020393220825659614 + 0.132568595659638im,0.06764507902509148 + 0.0992456125232658im,0.008513488909066967 - 0.03673400095136363im,0.005640280844067231 - 0.005915026360516407im,0.013862208967788527 - 0.004364383376302892im,0.0017448770222590268 - 0.002155336628771892im,-0.018975301373324333 + 0.012867259842096416im,-0.020230543503861387 - 0.017169538001327263im,0.02133047990822326 + 0.01278493967529544im,-0.002709560356492588 - 0.10735285914646078im,-0.052325917804106184 - 0.06647825133558313im,0.17343980884384425 - 0.1298871963690198im,0.37491722954276985 - 0.12166403469172113im,-0.29117178163869745 + 0.33793281853674895im,0.10409435746360965 - 0.015685805704982875im,-0.13527544974472666 + 0.043847284457792284im,0.003840203615298776 - 0.045926862402019084im,0.008205028082959847 + 0.0185449192630639im,-0.005734041594429481 - 0.019380271553490123im,0.006542785396358837 + 0.012952769523908017im,-0.00022043958787676182 - 0.008173025785086215im,-0.009367790479156037 + 0.016597669772555206im,0.00960885731151627 + 0.057183086467936024im,-0.07581050258920846 - 0.03016238819633609im,0.09052381127935993 + 0.2274049815280645im,0.3781263132054617 + 0.0736459376123129im,-0.39719180570477475 - 0.1557627164487343im,0.16720799749374352 - 0.0014659691553419452im,-0.09923065076858724 + 0.04090129149894399im,0.04323109073786966 - 0.00546192374388052im,-0.01589196942965476 - 0.0005396222370531848im,-0.0029183413986351055 - 0.004449915722557786im,0.011107374757464848 + 0.0074228890680911154im,0.005668021513432728 + 0.009348960257638183im,0.042731294460763236 - 0.008995354869334452im,0.010993406303003902 - 0.037125599758858416im,-0.034753604145114546 + 0.04041589166961197im,-0.030351787883961416 - 0.0253017705568916im,-0.07982684590833486 - 0.4825248125474737im,0.02448138395396634 + 0.06832517905333697im,-0.18515188246221834 + 0.009993375305151079im,0.03320717613640065 - 0.001989409489026428im,-0.00910557027925753 + 0.004122618896455416im,0.003826635336448377 + 0.006007463409201933im,-0.0008692074891536679 - 0.001393972447856742im,0.00043285530351988804 - 0.0018980849554158304im,-0.014138549636577414 - 0.008441622541955345im,-0.014296270620925956 + 0.02693760839851606im,0.03167828809535601 - 0.020664724575371034im,-0.033333920645919835 + 0.05368560258236618im,0.017152238533773314 - 0.10070528582410289im,-0.07982684590833504 - 0.4825248125474738im,0.07633416366805604 - 0.006927835646045409im,-0.014601786104192063 + 0.023921036344004644im,0.002676302733210025 + 0.003618254909086124im,-0.01884663745768218 + 0.006933826664079837im,-0.001990217414474595 + 0.0028942902476634213im,0.003910058625028193 - 0.003737871446628427im,0.5439183622939876,0.5573456965451242,0.9650496250949475
-8.8,1.0683833642025546,-0.010089272098695451 + 0.014494292824756436im,0.009818404438915044 + 0.013406201467481678im,0.03959869682957102 - 0.0048662456629754635im,-0.034306084184106765 + 0.02336707000017038im,0.008453079035031738 + 0.08125797092806503im,0.02815622679958857 + 0.09102763382862597im,-0.18913250665583906 + 0.6844449498256115im,-0.016133884458005093 + 0.08716948814698848im,-0.08175914143510964 + 0.08635084502690607im,0.03483103508297995 + 0.04039900771885126im,-0.019565162876573377 - 0.027119883551731144im,-0.012498004334906963 + 0.01476894886140209im,-0.0016237982700354119 + 0.006636033460493248im,0.0011164800644895292 - 0.004247665760613204im,0.00461572768862234 + 0.0001422723805296522im,-0.014308886008022496 + 0.015369473104402889im,0.02207676384980182 + 0.025076903637497868im,0.059553673348383844 + 0.07761266098827134im,-0.0831585129588136 - 0.10151121639095402im,-0.18913250665583903 + 0.6844449498256115im,-0.06761500683446671 + 0.1091051208183475im,0.016288628278272887 + 0.10912726783224129im,0.015174546428222453 - 0.024028469869476994im,0.008054026185451082 - 0.003762547071415937im,0.011843468305277223 + 0.0027829482146792817im,0.0030015288067257416 - 0.0012919272477667672im,-0.021482941584270634 - 0.0014454159294390659im,-0.007109372970541887 - 0.02404106919894907im,0.0078102849975604 + 0.021434415703179863im,0.05137161935187666 - 0.0977449533169036im,-0.04349650685892519 - 0.07551308892537242im,0.2165974209314855 - 0.008173964907699713im,0.40457654321476716 + 0.055703385376479245im,-0.35225430638036104 + 0.2357964743455859im,0.12970452976828872 + 0.01947079593063683im,-0.12255499957680482 - 0.005662444855943152im,0.023792961260559273 - 0.03640952599851597im,0.0005222478951941918 + 0.019554052428568364im,0.0058239966694068794 - 0.017666572127640345im,-0.004097745786388589 + 0.014836789433189283im,0.006352059551276604 - 0.005024304892585648im,-0.016992477869005554 + 0.015481586375665822im,-0.01090476175223878 + 0.05112115993274633im,-0.06945796952719514 - 0.050049530431408064im,0.10256098617439532 + 0.2386239350936812im,0.3826217139280464 + 0.13235149919314693im,-0.3356801397818586 - 0.21576911003617422im,0.1565171868744839 + 0.038645249279556926im,-0.09368640218766011 + 0.005719466297679315im,0.03352479293417048 + 0.004213760036574367im,-0.014150848795189578 - 0.003203300810275074im,0.0004351704669441141 - 0.004585104732673473im,0.0056299670250387615 + 0.01790101998195697im,-0.000106113127039537 + 0.014476090806085013im,0.044071368147579976 + 0.008762829818137596im,0.03018435080288312 - 0.03666890057592898im,-0.04824448991621234 + 0.037984159351491416im,-0.02461364919611047 - 0.03696857645260799im,-0.07164698684170966 - 0.5104304894428634im,0.01091805820225564 + 0.0625032411640869im,-0.1896636458492148 - 0.04539374072610701im,0.03024308412934013 + 0.0012040484324203726im,-0.00872536070940248 + 0.00010681130103469207im,0.003630213459165986 + 0.008340451781407528im,0.00014151682130848602 - 0.002608646466246722im,-0.002147756864594173 + 0.0025611619431240187im,-0.010300393963518083 - 0.013216170926647043im,-0.023623548464536084 + 0.02266776849531623im,0.030247516956422457 - 0.006664582951903959im,-0.04757572020040697 + 0.04071607459079767im,0.0475653407456849 - 0.0990102496116494im,-0.07164698684170973 - 0.5104304894428635im,0.08494392720415567 + 0.029326419636482443im,-0.007492499487838245 + 0.016997173433647098im,0.00249056148812727 + 0.0026328906540854587im,-0.022209884334944953 + 0.00389647029804472im,-0.004141592738279178 + 0.0017097020957308866im,0.0050133449839309474 - 0.0025669696114141946im,0.5502761874498103,0.5623191844464741,1.020860978885727
-8.76,1.1097660925211565,-0.015624867312397754 + 0.0036742409775109702im,-0.004349389027533941 + 0.017266116992646338im,0.035439190515349724 + 0.023479846372383817im,-0.047024838954843544 + 0.003592330493343152im,-0.027389857840791842 + 0.08041865975154458im,-0.02387541545396958 + 0.08981089970997656im,-0.39149422909929404 + 0.5971751813197267im,-0.0547474097469165 + 0.06361219796478147im,-0.11287771571038961 + 0.02595428681573363im,0.01213901055427147 + 0.04945717270996005im,0.000469393428731567 - 0.028743540304307747im,-0.016922472240465055 + 0.004097765708703226im,-0.004438093115511801 + 0.004452832729916735im,0.0076681754125825065 - 0.001515770310440599im,0.002291251156345238 + 0.0019522197608425932im,-0.019628080799919956 + 3.4823099990683934e-5im,0.0011442417650210767 + 0.033527096034707514im,0.033855435414261094 + 0.10547041456993875im,-0.02259698820879502 - 0.13519189349707425im,-0.39149422909929404 + 0.597175181319727im,-0.1010793762326422 + 0.06923621431108438im,-0.02606695061405741 + 0.0959382589148639im,0.01452858137894034 - 0.01626403124481817im,0.009247872268266738 - 0.0007981607820459163im,0.007468412046885262 + 0.0062667997956762575im,0.0035189158985804727 + 0.00048378702841423517im,-0.013993068435828565 - 0.011394736946915158im,0.005504462960219051 - 0.022165949602672555im,-0.005381039752747751 + 0.016025587541597344im,0.08432782251057627 - 0.06034731612709464im,-0.03863452681880247 - 0.08959688929970974im,0.19200102518670495 + 0.12193860185843945im,0.3473537068623869 + 0.24117131758509008im,-0.37975786257740685 + 0.1119818158719629im,0.14177636793281798 + 0.06509533684407562im,-0.0926113526968026 - 0.03850616070305636im,0.036303404961567844 - 0.018512374261127344im,-0.007034409084010291 + 0.018231102032702416im,0.013129008808549725 - 0.010345159933745202im,-0.013483606038750984 + 0.008116626046757919im,0.008411615836347796 + 0.0025845530021285637im,-0.02492671759504001 + 0.011151598010489974im,-0.028505884820589432 + 0.03800177908805209im,-0.05643945445625896 - 0.07190001590823278im,0.1141878142057488 + 0.26663995300476867im,0.365649746687018 + 0.19771981214063108im,-0.2701154905252666 - 0.24599611093504298im,0.13366370373884168 + 0.07150320844828403im,-0.075670366212745 - 0.018593965308668556im,0.023433487471867156 + 0.006462872929999799im,-0.012019830755913657 - 0.00451153178986315im,0.002474828988139012 - 0.0034565146172086253im,-0.007657995586507471 + 0.02183111650026895im,-0.008536877574799909 + 0.012678313982598284im,0.034073999873626575 + 0.02294665040867323im,0.04864000819076904 - 0.02418683366065359im,-0.060395596206270746 + 0.028579156929608288im,-0.0120784033523007 - 0.0485881527046111im,-0.051235163303985 - 0.5317458819461922im,0.004472759131983369 + 0.05054000397483866im,-0.17187257239132278 - 0.10507595172362637im,0.03223796034829783 + 0.0013932937755253604im,-0.006847369100472778 - 0.003018078118340308im,0.0008830445427253077 + 0.011367537837580956im,0.002157468802113946 - 0.0026183791951888908im,-0.009022202284065315 + 0.0022852060477908053im,-0.004351723725689077 - 0.015127427411263251im,-0.03003255195008815 + 0.01381424728867884im,0.021673317937767965 + 0.0005729434837260078im,-0.05611665459119222 + 0.022922309328326684im,0.0794231856276774 - 0.08353375033965896im,-0.05123516330398496 - 0.5317458819461924im,0.07284025579927225 + 0.07184366285028251im,0.00664755624748604 + 0.014402184438728883im,0.0030171271789684448 + 0.0033091379189347835im,-0.0282178425274578 - 0.0015062027605270724im,-0.006568107113616726 - 0.0003913746678378368im,0.006271628034945608 - 0.0008151539572800334im,0.5545667385557387,0.568088151574452,1.0634917638923846
